"Orig","Route String","Dest","Hours1","Type","Area","Altitude","Aircraft","Direction","Seq","DCNTR","ACNTR","File","Action","Mods"
"RIV","RIV PDZ V388 SLI SLI","SLI","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"RIV","RIV PDZ V388 SLI SLI","SLI","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"RIV","RIV PDZ V388 RNDAL V363 POXKU V8 SLI SNA","SNA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SNA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"RIV","RIV PDZ V388 RNDAL V363 POXKU V8 SLI SNA","SNA","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO SNA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"RIV","RIV PDZ V388 SLI TOA","TOA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area"
"RIV","RIV PDZ V388 SLI TOA","TOA","","TEC","CCB CNO EMT HMT L65 AJO RAL RIR RIV F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","2","Modified","Area"
"ROA","ROA AIROW CHSLY6 CLT","CLT","","H","","AOB FL220","","","2","ZDC","ZTL","1","Modified","Route String"
"ROA","ROA AIROW CHSLY7 CLT","CLT","","H","","AOB FL220","","","2","ZDC","ZTL","2","Modified","Route String"
"ROC","ROC BURST HVQ LNDIZ PARQR4 CLT","CLT","","H","","","","","1","ZOB","ZTL","1","Modified","Route String"
"ROC","ROC BURST HVQ LNDIZ PARQR5 CLT","CLT","","H","","","","","1","ZOB","ZTL","2","Modified","Route String"
"RSW","RSW CSHEL8 VIYAP Q87 RAYVO Q113 AARNN THHMP RAVNN8 BWI","BWI","1000-0300","H","FROM APF,FMY,MKY,RSW TO BWI,DMW,MTN","","","","1","ZMA","ZDC","1","Modified","Route String Hours1 Area Aircraft"
"RSW","RSW CSHEL8 VIYAP Q87 RAYVO Q113 AARNN THHMP RAVNN9 BWI","BWI","","H","FROM APF, FMY, MKY, RSW TO BWI, MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED","","1","ZMA","ZDC","2","Modified","Route String Hours1 Area Aircraft"
"RSW","RSW CSHEL8 CAMJO TWINS PONZE BANKR5 CLT","CLT","","H","","","","","1","ZMA","ZTL","1","Modified","Route String"
"RSW","RSW CSHEL8 CAMJO TWINS PONZE BANKR6 CLT","CLT","","H","","","","","1","ZMA","ZTL","2","Modified","Route String"
"SAILE","SAILE ACK Q430 BYRDD J48 CSN FANPO Q40 NIOLA MERDN TRSSH1 MSY","MSY","","NAR","","","","WESTBOUND","1","ZBW","ZHU","1","Modified","Route String"
"SAILE","SAILE ACK Q430 BYRDD J48 CSN FANPO Q40 NIOLA MERDN TRSSH2 MSY","MSY","","NAR","","","","WESTBOUND","1","ZBW","ZHU","2","Modified","Route String"
"SAT","SAT SNIDR2 MOLLR Q56 KELLN Q58 PEETT THHMP RAVNN8 BWI","BWI","","H","FROM SAT, BAZ, CVB, PEZ, RND, SSF, SKF, 5C1","","","","1","ZHU","ZDC","1","Modified","Route String Area Aircraft"
"SAT","SAT SNIDR2 MOLLR Q56 KELLN Q58 PEETT THHMP RAVNN9 BWI","BWI","","H","FROM SAT, BAZ, CVB, PEZ, RND, SSF, SKF, 5C1 TO BWI, MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED","","1","ZHU","ZDC","2","Modified","Route String Area Aircraft"
"SAT","SAT SNIDR2 BLUMS IAH J101 LFK SUTTN J29 CARIN MEMFS Q34 SITTR CJAAE RAVNN8 BWI","BWI","","H","FROM SAT, BAZ, CVB, PEZ, RND, SSF, SKF, 5C1","","PART 121 & 129 ONLY","","2","ZHU","ZDC","1","Modified","Route String Area Aircraft"
"SAT","SAT SNIDR2 BLUMS IAH J101 LFK SUTTN J29 CARIN MEMFS Q34 SITTR CJAAE RAVNN9 BWI","BWI","","H","FROM SAT, BAZ, CVB, PEZ, RND, SSF, SKF, 5C1 TO BWI, MTN","","PT 121&129 JETS ONLY:RNAV 1-DME/DME/IRU OR GPS RQD","","2","ZHU","ZDC","2","Modified","Route String Area Aircraft"
"SAT","SAT SNIDR2 MOLLR Q56 CATLN BESTT JONZE5 CLT","CLT","","H","FROM SAT, BAZ, CVB, PEZ, RND, SSF, SKF, 5C1","","","","1","ZHU","ZTL","1","Modified","Route String"
"SAT","SAT SNIDR2 MOLLR Q56 CATLN BESTT JONZE6 CLT","CLT","","H","FROM SAT, BAZ, CVB, PEZ, RND, SSF, SKF, 5C1","","","","1","ZHU","ZTL","2","Modified","Route String"
"SAT","SAT YODUH2 KLNGR FUZ Q184 MERDN BESTT JONZE5 CLT","CLT","","H","FROM SAT, BAZ, CVB, PEZ, RND, SSF, SKF, 5C1","","","","2","ZHU","ZTL","1","Modified","Route String"
"SAT","SAT YODUH2 KLNGR FUZ Q184 MERDN BESTT JONZE6 CLT","CLT","","H","FROM SAT, BAZ, CVB, PEZ, RND, SSF, SKF, 5C1","","","","2","ZHU","ZTL","2","Modified","Route String"
"SAV","SAV JROSS Q87 RAYVO Q113 AARNN THHMP RAVNN8 BWI","BWI","","H","TO BWI,DMW,MTN","","TURBOJETS","","2","ZJX","ZDC","1","Modified","Route String Area Aircraft"
"SAV","SAV JROSS Q87 RAYVO Q113 AARNN THHMP RAVNN9 BWI","BWI","","H","TO BWI, MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED","","2","ZJX","ZDC","2","Modified","Route String Area Aircraft"
"SAV","SAV JROSS FLLGG STOCR4 CLT","CLT","","H","","","","","1","ZJX","ZTL","1","Modified","Route String"
"SAV","SAV JROSS FLLGG STOCR5 CLT","CLT","","H","","","","","1","ZJX","ZTL","2","Modified","Route String"
"SBD","SBD PDZ PDZ270013 RNDAL V363 DANAH SXC AVX","AVX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO AVX","JMPQ70","","","1","ZLA","ZLA","1","Modified","Route String"
"SBD","SBD PDZ V388 RNDAL V363 DANAH SXC AVX","AVX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO AVX","JMPQ70","","","1","ZLA","ZLA","2","Modified","Route String"
"SBD","SBD PDZ V388 SLI FUL","FUL","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area Altitude"
"SBD","SBD PDZ V388 SLI FUL","FUL","","TEC","REI SBD TO FUL LGB SLI TOA","JMPQ60","","","1","ZLA","ZLA","2","Modified","Area Altitude"
"SBD","SBD PDZ POWUP HHR","HHR","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO HHR","JMPQ30","","","1","ZLA","ZLA","1","Modified","Area Altitude"
"SBD","SBD PDZ POWUP HHR","HHR","","TEC","REI SBD TO HHR","JMPQ60","","","1","ZLA","ZLA","2","Modified","Area Altitude"
"SBD","SBD PDZ V388 DOWDD LAX","LAX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO LAX","JMPQ40","","","1","ZLA","ZLA","1","Modified","Route String Area Altitude"
"SBD","SBD PDZ V388 DOWDD FUELR LAX","LAX","","TEC","REI SBD TO LAX","JMPQ60","","","1","ZLA","ZLA","2","Modified","Route String Area Altitude"
"SBD","SBD PDZ V388 SLI V8 TANDY LAX","LAX","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO LAX (LAXE)","PQ40","","","2","ZLA","ZLA","1","Modified","Area Altitude"
"SBD","SBD PDZ V388 SLI V8 TANDY LAX","LAX","","TEC","REI SBD TO LAX (LAXE)","PQ60","","","2","ZLA","ZLA","2","Modified","Area Altitude"
"SBD","SBD PDZ V388 SLI LGB","LGB","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area Altitude"
"SBD","SBD PDZ V388 SLI LGB","LGB","","TEC","REI SBD TO FUL LGB SLI TOA","JMPQ60","","","1","ZLA","ZLA","2","Modified","Area Altitude"
"SBD","SBD PDZ V186 ROBNN V208 JLI RNM","RNM","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO RNM","JM110PQ70","","","1","ZLA","ZLA","1","Modified","Altitude"
"SBD","SBD PDZ V186 ROBNN V208 JLI RNM","RNM","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO RNM","JM110PQ90","","","1","ZLA","ZLA","2","Modified","Altitude"
"SBD","SBD PDZ V186 DEANO V27 KWANG SBA","SBA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA","PQ60","","","1","ZLA","ZLA","1","Modified","Altitude"
"SBD","SBD PDZ V186 DEANO V27 KWANG SBA","SBA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA","PQ80","","","1","ZLA","ZLA","2","Modified","Altitude"
"SBD","SBD PDZ V388 SLI SLI","SLI","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area Altitude"
"SBD","SBD PDZ V388 SLI SLI","SLI","","TEC","REI SBD TO FUL LGB SLI TOA","JMPQ60","","","1","ZLA","ZLA","2","Modified","Area Altitude"
"SBD","SBD PDZ V388 RNDAL V363 POXKU V8 SLI SNA","SNA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SNA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area Altitude"
"SBD","SBD PDZ V388 RNDAL V363 POXKU V8 SLI SNA","SNA","","TEC","REI SBD TO SNA","JMPQ60","","","1","ZLA","ZLA","2","Modified","Area Altitude"
"SBD","SBD PDZ V388 SLI TOA","TOA","","TEC","CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA","JMPQ40","","","1","ZLA","ZLA","1","Modified","Area Altitude"
"SBD","SBD PDZ V388 SLI TOA","TOA","","TEC","REI SBD TO FUL LGB SLI TOA","JMPQ60","","","1","ZLA","ZLA","2","Modified","Area Altitude"
"SBY","SBY OUTLA COUPN CHSLY6 CLT","CLT","","H","","","","","1","ZDC","ZTL","1","Modified","Route String"
"SBY","SBY OUTLA COUPN CHSLY7 CLT","CLT","","H","","","","","1","ZDC","ZTL","2","Modified","Route String"
"SDF","SDF LOKRD1 LOKRD CNTRY SKYWA FILPZ4 CLT","CLT","","H","","","","","1","ZID","ZTL","1","Modified","Route String"
"SDF","SDF LOKRD1 LOKRD CNTRY SKYWA FILPZ5 CLT","CLT","","H","","","","","1","ZID","ZTL","2","Modified","Route String"
"SDF","SDF EEVAA1 SHIPR TAFTT PARQR4 CLT","CLT","","H","","","","","2","ZID","ZTL","1","Modified","Route String"
"SDF","SDF EEVAA1 SHIPR TAFTT PARQR5 CLT","CLT","","H","","","","","2","ZID","ZTL","2","Modified","Route String"
"SEA","SEA SUMMA J54 BKE BOI J15 JNC ALS PNH MQP ELLVR NNEAL KIDDZ5 HOU","HOU","","H","","FL240 AND ABOVE","RNAV TURBOJETS","","1","ZSE","ZHU","1","Modified","Route String Area Altitude Aircraft"
"SEA","SEA SUMMA J54 BKE BOI J15 JNC ALS PNH MQP ELLVR KIDDZ5 HOU","HOU","","H","TO KHOU, KEFD, KGLS, KLBX","","JETS ONLY - RNAV 1 - DME/DME/IRU OR GPS","","1","ZSE","ZHU","2","Modified","Route String Area Altitude Aircraft"
"SFO","SFO SYRAH Q128 JSICA ILC BCE TXO LBB DILLO KIDDZ5 HOU","HOU","","H","KHOU, KEFD, KGLS, KLBX","","TURBOJETS - DME/DME/IRU OR GPS","","2","ZOA","ZHU","1","Modified","Area Aircraft"
"SFO","SFO SYRAH Q128 JSICA ILC BCE TXO LBB DILLO KIDDZ5 HOU","HOU","","H","TO KHOU, KEFD, KGLS, KLBX","","JETS ONLY - RNAV 1 - DME/DME/IRU OR GPS","","2","ZOA","ZHU","2","Modified","Area Aircraft"
"SFO","SFO CCR CCR2 SMF","SMF","","TEC","SFO HAF TO SMF","J30","SFO01","","1","ZOA","ZOA","1","Modified","Route String"
"SFO","SFO FEVTA FEVTA1 SMF","SMF","","TEC","SFO HAF TO SMF","J30","SFO01","","1","ZOA","ZOA","2","Modified","Route String"
"SFO","SFO CIITY BCEEE CCR CCR2 SMF","SMF","","TEC","SFO HAF TO SMF","J50","SFO21","","2","ZOA","ZOA","1","Modified","Route String"
"SFO","SFO CIITY BCEEE FEVTA FEVTA1 SMF","SMF","","TEC","SFO HAF TO SMF","J50","SFO21","","2","ZOA","ZOA","2","Modified","Route String"
"SJC","SJC SYRAH Q128 JSICA ILC BCE TXO LBB DILLO KIDDZ5 HOU","HOU","","H","KHOU, KEFD, KGLS, KLBX","","TURBOJETS - DME/DME/IRU OR GPS","","2","ZOA","ZHU","1","Modified","Area Aircraft"
"SJC","SJC SYRAH Q128 JSICA ILC BCE TXO LBB DILLO KIDDZ5 HOU","HOU","","H","TO KHOU, KEFD, KGLS, KLBX","","JETS ONLY - RNAV 1 - DME/DME/IRU OR GPS","","2","ZOA","ZHU","2","Modified","Area Aircraft"
"SLC","SLC PNH MQP ELLVR NNEAL KIDDZ5 HOU","HOU","","H","","","TURBOJETS - DME/DME/IRU OR GPS","","2","ZLC","ZHU","1","Modified","Route String Area Aircraft"
"SLC","SLC PNH MQP ELLVR KIDDZ5 HOU","HOU","","H","TO KHOU, KEFD, KGLS, KLBX","","JETS ONLY - RNAV 1 - DME/DME/IRU OR GPS","","2","ZLC","ZHU","2","Modified","Route String Area Aircraft"
"SRQ","SRQ TIDES1 CAMJO Q99 OGRAE GOOOB THHMP RAVNN8 BWI","BWI","","H","FROM SRQ,VNC TO BWI,DMW,MTN","","","","2","ZMA","ZDC","1","Modified","Route String Area Aircraft"
"SRQ","SRQ TIDES1 CAMJO Q99 OGRAE GOOOB THHMP RAVNN9 BWI","BWI","","H","FROM SRQ, VNC TO BWI, MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED","","2","ZMA","ZDC","2","Modified","Route String Area Aircraft"
"SRQ","SRQ TIDES1 CAMJO TWINS PONZE BANKR5 CLT","CLT","","H","","","","","2","ZMA","ZTL","1","Modified","Route String"
"SRQ","SRQ TIDES1 CAMJO TWINS PONZE BANKR6 CLT","CLT","","H","","","","","2","ZMA","ZTL","2","Modified","Route String"
"STL","STL ENL HILTS IIU ZIEBR SITTR CJAAE RAVNN8 BWI","BWI","","H","","","PART 121 & 129 ONLY","","1","ZKC","ZDC","1","Modified","Route String Area Aircraft"
"STL","STL ENL HILTS IIU ZIEBR SITTR CJAAE RAVNN9 BWI","BWI","","H","TO BWI, MTN","","PT 121&129 JETS ONLY:RNAV 1-DME/DME/IRU OR GPS RQD","","1","ZKC","ZDC","2","Modified","Route String Area Aircraft"
"SWF","SWF STUBY V487 CAM GRNMT BTV BTV","BTV","","L","","110-170INCL","","","1","ZNY","ZBW","1","Modified","Route String Altitude"
"SWF","SWF STUBY V487 CAM GRNMT BTV","BTV","","L","","110-170 INCL","","","1","ZNY","ZBW","2","Modified","Route String Altitude"
"SYR","SYR PTAKI STUBN PSB Q71 GEFFS HVQ LNDIZ PARQR4 CLT","CLT","","H","","","JETS ONLY","","2","ZBW","ZTL","1","Modified","Route String"
"SYR","SYR PTAKI STUBN PSB Q71 GEFFS HVQ LNDIZ PARQR5 CLT","CLT","","H","","","JETS ONLY","","2","ZBW","ZTL","2","Modified","Route String"
"SYR","SYR J59 PSB HVQ LNDIZ PARQR4 CLT","CLT","","NAR","","","","WESTBOUND","1","ZBW","ZTL","1","Modified","Route String"
"SYR","SYR J59 PSB HVQ LNDIZ PARQR5 CLT","CLT","","NAR","","","","WESTBOUND","1","ZBW","ZTL","2","Modified","Route String"
"SYR","SYR COLTS GIGGY2 DET","DET","1100-0300","H","TO DETROIT SATS(DET,CYQG ONLY)","","DME/DME/IRU OR GPS REQUIRED","","1","ZBW","ZOB","1","Modified","Hours1 Area Aircraft"
"SYR","SYR COLTS GIGGY2 DET","DET","","H","TO DET, ONZ, TTF","","RNAV 1 - DME/DME/IRU OR GPS","","1","ZBW","ZOB","2","Modified","Hours1 Area Aircraft"
"SYR","SYR J59 PSB Q71 GEFFS HVQ VXV NIOLA MERDN TRSSH1 MSY","MSY","","NAR","","","","WESTBOUND","1","ZBW","ZHU","1","Modified","Route String"
"SYR","SYR J59 PSB Q71 GEFFS HVQ VXV NIOLA MERDN TRSSH2 MSY","MSY","","NAR","","","","WESTBOUND","1","ZBW","ZHU","2","Modified","Route String"
"TAFFY","TAFFY KAYCC KYLOH NELIE Q75 GVE AIROW CHSLY6 CLT","CLT","","NAR","","","","WESTBOUND","1","ZBW","ZTL","1","Modified","Route String"
"TAFFY","TAFFY KAYCC KYLOH NELIE Q75 GVE AIROW CHSLY7 CLT","CLT","","NAR","","","","WESTBOUND","1","ZBW","ZTL","2","Modified","Route String"
"TAFFY","TAFFY CBIRD KJOHN ALB J49 PSB Q71 GEFFS HVQ VXV NIOLA MERDN TRSSH1 MSY","MSY","","NAR","","","","WESTBOUND","1","ZBW","ZHU","1","Modified","Route String"
"TAFFY","TAFFY CBIRD KJOHN ALB J49 PSB Q71 GEFFS HVQ VXV NIOLA MERDN TRSSH2 MSY","MSY","","NAR","","","","WESTBOUND","1","ZBW","ZHU","2","Modified","Route String"
"TEB","TEB BREZY V39 CMK GREKI JUDDS CAM GRNMT BTV BTV","BTV","","H","","FL190AND","JETS","","1","ZNY","ZBW","1","Modified","Route String Altitude Aircraft"
"TEB","TEB BREZY V39 CMK GREKI JUDDS CAM GRNMT BTV","BTV","","H","","FL190 AND ABOVE","JETS ONLY","","1","ZNY","ZBW","2","Modified","Route String Altitude Aircraft"
"TEB","TEB BREZY V39 CMK GREKI V39 SOARS V487 CAM GRNMT BTV BTV","BTV","","L","","110-170INCL","","","1","ZNY","ZBW","1","Modified","Route String Altitude"
"TEB","TEB BREZY V39 CMK GREKI V39 SOARS V487 CAM GRNMT BTV","BTV","","L","","110-170 INCL","","","1","ZNY","ZBW","2","Modified","Route String Altitude"
"TEB","TEB BIGGY Q75 GVE AIROW CHSLY6 CLT","CLT","","H","FROM TETERBORO(TEB,MMU,CDW)","","","","1","ZNY","ZTL","1","Modified","Route String"
"TEB","TEB BIGGY Q75 GVE AIROW CHSLY7 CLT","CLT","","H","FROM TETERBORO(TEB,MMU,CDW)","","","","1","ZNY","ZTL","2","Modified","Route String"
"TEB","TEB GAYEL Q818 WOZEE COLTS GIGGY2 DET","DET","1100-0300","H","TO DETROIT SATS(DET,CYQG ONLY)","","DME/DME/IRU OR GNSS REQUIRED","","1","ZNY","ZOB","1","Modified","Hours1 Area Aircraft"
"TEB","TEB GAYEL Q818 WOZEE COLTS GIGGY2 DET","DET","","H","TO DET, ONZ, TTF","","RNAV 1 - DME/DME/IRU OR GPS","","1","ZNY","ZOB","2","Modified","Hours1 Area Aircraft"
"TJSJ","TJSJ DONQU LNHOM L452 OXANA AR8 ECG THHMP RAVNN8 BWI","BWI","","H","","","","","2","","ZDC","1","Modified","Route String Area Aircraft"
"TJSJ","TJSJ DONQU LNHOM L452 OXANA AR8 ECG THHMP RAVNN9 BWI","BWI","","H","TO BWI, MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED","","2","","ZDC","2","Modified","Route String Area Aircraft"
"TJSJ","TJSJ DONQU LETON L451 JAINS CLOWR GARIC ZORDO Q111 RUKRR THHMP RAVNN8 BWI","BWI","","H","TO BWI,DMW,MTN","","","","4","","ZDC","1","Modified","Route String Area Aircraft"
"TJSJ","TJSJ DONQU LETON L451 JAINS CLOWR GARIC ZORDO Q111 RUKRR THHMP RAVNN9 BWI","BWI","","H","TO BWI, MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED","","4","","ZDC","2","Modified","Route String Area Aircraft"
"TJSJ","TJSJ DONQU Y185 RENAH Y355 NUCAR Y307 JAZZI GARIC ZORDO Q111 RUKRR THHMP RAVNN8 BWI","BWI","","H","TO BWI,DMW,MTN","","","","5","","ZDC","1","Modified","Route String Area Aircraft"
"TJSJ","TJSJ DONQU Y185 RENAH Y355 NUCAR Y307 JAZZI GARIC ZORDO Q111 RUKRR THHMP RAVNN9 BWI","BWI","","H","TO BWI, MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED","","5","","ZDC","2","Modified","Route String Area Aircraft"
"TJSJ","TJSJ DONQU LETON L451 JAINS Y436 PITRW STOCR4 CLT","CLT","","H","","","","","2","","ZTL","1","Modified","Route String"
"TJSJ","TJSJ DONQU LETON L451 JAINS Y436 PITRW STOCR5 CLT","CLT","","H","","","","","2","","ZTL","2","Modified","Route String"
"TJSJ","TJSJ DONQU Y185 RENAH Y355 NUCAR Y307 JAZZI DIZNY Y436 PITRW STOCR4 CLT","CLT","","H","","","","","3","","ZTL","1","Modified","Route String"
"TJSJ","TJSJ DONQU Y185 RENAH Y355 NUCAR Y307 JAZZI DIZNY Y436 PITRW STOCR5 CLT","CLT","","H","","","","","3","","ZTL","2","Modified","Route String"
"TJSJ","TJSJ DONQU LAMER L453 SAUCR Y485 YAALE Y495 OWENZ FATON HOFFI KEYED EEGOR ALIXX RYMES HPN","HPN","","H","","","","","2","","ZNY","1","Modified","Route String Area Aircraft"
"TJSJ","TJSJ DONQU LAMER L453 SAUCR Y485 YAALE Y495 OWENZ DUNEE EEGOR1 HPN","HPN","","H","TO DXR, HPN","","RNAV 1 - DME/DME/IRU OR GPS","","2","","ZNY","2","Modified","Route String Area Aircraft"
"TOPPS","TOPPS KAYCC KYLOH NELIE Q75 GVE AIROW CHSLY6 CLT","CLT","","NAR","","","","WESTBOUND","1","ZBW","ZTL","1","Modified","Route String"
"TOPPS","TOPPS KAYCC KYLOH NELIE Q75 GVE AIROW CHSLY7 CLT","CLT","","NAR","","","","WESTBOUND","1","ZBW","ZTL","2","Modified","Route String"
"TOPPS","TOPPS KAYCC KYLOH BAF Q448 PTW J48 CSN FANPO Q40 NIOLA MERDN TRSSH1 MSY","MSY","","NAR","","","","WESTBOUND","1","ZBW","ZHU","1","Modified","Route String"
"TOPPS","TOPPS KAYCC KYLOH BAF Q448 PTW J48 CSN FANPO Q40 NIOLA MERDN TRSSH2 MSY","MSY","","NAR","","","","WESTBOUND","1","ZBW","ZHU","2","Modified","Route String"
"TPA","TPA BAYPO2 CAMJO Q99 OGRAE GOOOB THHMP RAVNN8 BWI","BWI","1100-0400","H","FROM TPA,PIE TO BWI,DMW,MTN","","","","2","ZMA","ZDC","1","Modified","Route String Hours1 Area Aircraft"
"TPA","TPA BAYPO2 CAMJO Q99 OGRAE GOOOB THHMP RAVNN9 BWI","BWI","","H","FROM TPA, PIE TO BWI, MTN","","JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED","","2","ZMA","ZDC","2","Modified","Route String Hours1 Area Aircraft"
"TPA","TPA BAYPO2 CAMJO TWINS PONZE BANKR5 CLT","CLT","","H","","","","","2","ZMA","ZTL","1","Modified","Route String"
"TPA","TPA BAYPO2 CAMJO TWINS PONZE BANKR6 CLT","CLT","","H","","","","","2","ZMA","ZTL","2","Modified","Route String"
"TRM","TRM PSP V388 PDZ PDZ092015 JESEX TIQMU F70","F70","","TEC","PSP UDD TRM TO F70","JM120PQ100","","","1","ZLA","ZLA","1","Modified","Route String"
"TRM","TRM PSP V388 DEWAY TIQMU F70","F70","","TEC","PSP UDD TRM TO F70","JM120PQ100","","","1","ZLA","ZLA","2","Modified","Route String"
"TRM","TRM PSP V388 PDZ V186 NIKKL HUMAN HMT","HMT","","TEC","PSP UDD TRM TO HMT","JM120PQ100","","","1","ZLA","ZLA","1","Modified","Route String"
"TRM","TRM PSP V388 PDZ V186 NIKKL HMT","HMT","","TEC","PSP UDD TRM TO HMT","JM120PQ100","","","1","ZLA","ZLA","2","Modified","Route String"
"TRM","TRM PSP V388 DOWDD LAX LAX","LAX","","TEC","PSP UDD TRM TO LAX","PQ100","","","1","ZLA","ZLA","1","Modified","Route String"
"TRM","TRM PSP V388 DOWDD FUELR LAX","LAX","","TEC","PSP UDD TRM TO LAX","PQ100","","","1","ZLA","ZLA","2","Modified","Route String"
"TRM","TRM PSP V388 PDZ PDZ270013 RNDAL V363 POXKU V8 SLI SNA","SNA","","TEC","PSP UDD TRM TO SNA","PQ100","","","1","ZLA","ZLA","1","Modified","Route String"
"TRM","TRM PSP V388 RNDAL V363 POXKU V8 SLI SNA","SNA","","TEC","PSP UDD TRM TO SNA","PQ100","","","1","ZLA","ZLA","2","Modified","Route String"
"TUL","TUL OKM CVE ELLVR NNEAL KIDDZ5 HOU","HOU","","H","","","TURBOJETS - DME/DME/IRU OR GPS","","1","ZKC","ZHU","1","Modified","Route String Area Aircraft"
"TUL","TUL OKM CVE ELLVR KIDDZ5 HOU","HOU","","H","TO KHOU, KEFD, KGLS, KLBX","","JETS ONLY - RNAV 1 - DME/DME/IRU OR GPS","","1","ZKC","ZHU","2","Modified","Route String Area Aircraft"
"TUSKY","TUSKY Q475 COPLY Q75 GVE AIROW CHSLY6 CLT","CLT","","NAR","","","","WESTBOUND","1","ZBW","ZTL","1","Modified","Route String"
"TUSKY","TUSKY Q475 COPLY Q75 GVE AIROW CHSLY7 CLT","CLT","","NAR","","","","WESTBOUND","1","ZBW","ZTL","2","Modified","Route String"
"TUSKY","TUSKY BOS BAF Q448 PTW J48 CSN FANPO Q40 NIOLA MERDN TRSSH1 MSY","MSY","","NAR","","","","WESTBOUND","1","ZBW","ZHU","1","Modified","Route String"
"TUSKY","TUSKY BOS BAF Q448 PTW J48 CSN FANPO Q40 NIOLA MERDN TRSSH2 MSY","MSY","","NAR","","","","WESTBOUND","1","ZBW","ZHU","2","Modified","Route String"
"UDD","UDD PSP V388 PDZ PDZ092015 JESEX TIQMU F70","F70","","TEC","PSP UDD TRM TO F70","JM120PQ100","","","1","ZLA","ZLA","1","Modified","Route String"
"UDD","UDD PSP V388 DEWAY TIQMU F70","F70","","TEC","PSP UDD TRM TO F70","JM120PQ100","","","1","ZLA","ZLA","2","Modified","Route String"
"UDD","UDD PSP V388 PDZ V186 NIKKL HUMAN HMT","HMT","","TEC","PSP UDD TRM TO HMT","JM120PQ100","","","1","ZLA","ZLA","1","Modified","Route String"
"UDD","UDD PSP V388 PDZ V186 NIKKL HMT","HMT","","TEC","PSP UDD TRM TO HMT","JM120PQ100","","","1","ZLA","ZLA","2","Modified","Route String"
"UDD","UDD PSP V388 DOWDD LAX LAX","LAX","","TEC","PSP UDD TRM TO LAX","PQ100","","","1","ZLA","ZLA","1","Modified","Route String"
"UDD","UDD PSP V388 DOWDD FUELR LAX","LAX","","TEC","PSP UDD TRM TO LAX","PQ100","","","1","ZLA","ZLA","2","Modified","Route String"
