procedureKey,procedureType,bodyPathKey,transitionPathKey,bodyStartPointKey,bodyEndPointKey,transitionStartPointKey,transitionEndPointKey,joinPointKey,joinStatus
PROCEDURE:STAR:BEANO.BEANO3,STAR,PROC_PATH:PROCEDURE:STAR:BEANO.BEANO3:BODY:BEANO-TNNER:1:,PROC_PATH:PROCEDURE:STAR:BEANO.BEANO3:TRANSITION:KATOK_TRANSITION:1:KATOK.BEANO3,POINT:FIX:BEANO:TJ,POINT:FIX:TNNER:TJ,POINT:FIX:KATOK:TJ,POINT:FIX:BEANO:TJ,POINT:FIX:BEANO:TJ,matched
PROCEDURE:STAR:BEANO.BEANO3,STAR,PROC_PATH:PROCEDURE:STAR:BEANO.BEANO3:BODY:BEANO-WESEN:1:,PROC_PATH:PROCEDURE:STAR:BEANO.BEANO3:TRANSITION:ELMUC_TRANSITION:1:ELMUC.BEANO3,POINT:FIX:BEANO:TJ,POINT:FIX:WESEN:TJ,POINT:FIX:ELMUC:K,POINT:FIX:BEANO:TJ,POINT:FIX:BEANO:TJ,matched
PROCEDURE:STAR:BEANO.BEANO3,STAR,PROC_PATH:PROCEDURE:STAR:BEANO.BEANO3:BODY:BEANO-WESEN:1:,PROC_PATH:PROCEDURE:STAR:BEANO.BEANO3:TRANSITION:HARDE_TRANSITION:1:HARDE.BEANO3,POINT:FIX:BEANO:TJ,POINT:FIX:WESEN:TJ,POINT:FIX:HARDE:TJ,POINT:FIX:BEANO:TJ,POINT:FIX:BEANO:TJ,matched
PROCEDURE:STAR:BEANO.BEANO3,STAR,PROC_PATH:PROCEDURE:STAR:BEANO.BEANO3:BODY:BEANO-WESEN:1:,PROC_PATH:PROCEDURE:STAR:BEANO.BEANO3:TRANSITION:KATOK_TRANSITION:1:KATOK.BEANO3,POINT:FIX:BEANO:TJ,POINT:FIX:WESEN:TJ,POINT:FIX:KATOK:TJ,POINT:FIX:BEANO:TJ,POINT:FIX:BEANO:TJ,matched
PROCEDURE:STAR:BEARR.BEARR5,STAR,PROC_PATH:PROCEDURE:STAR:BEARR.BEARR5:BODY:BEARR-DYANN:1:,PROC_PATH:PROCEDURE:STAR:BEARR.BEARR5:TRANSITION:BURLEY_TRANSITION:1:BYI.BEARR5,POINT:FIX:BEARR:K2,POINT:FIX:DYANN:K2,POINT:NAVAID:BYI:VOR/DME:US:ID:BURLEY,POINT:FIX:BEARR:K2,POINT:FIX:BEARR:K2,matched
PROCEDURE:STAR:BEARR.BEARR5,STAR,PROC_PATH:PROCEDURE:STAR:BEARR.BEARR5:BODY:BEARR-DYANN:1:,PROC_PATH:PROCEDURE:STAR:BEARR.BEARR5:TRANSITION:LUCIN_TRANSITION:1:LCU.BEARR5,POINT:FIX:BEARR:K2,POINT:FIX:DYANN:K2,POINT:NAVAID:LCU:VORTAC:US:UT:LUCIN,POINT:FIX:BEARR:K2,POINT:FIX:BEARR:K2,matched
PROCEDURE:STAR:BEARR.BEARR5,STAR,PROC_PATH:PROCEDURE:STAR:BEARR.BEARR5:BODY:BEARR-DYANN:1:,PROC_PATH:PROCEDURE:STAR:BEARR.BEARR5:TRANSITION:POCATELLO_TRANSITION:1:PIH.BEARR5,POINT:FIX:BEARR:K2,POINT:FIX:DYANN:K2,POINT:NAVAID:PIH:VOR/DME:US:ID:POCATELLO,POINT:FIX:BEARR:K2,POINT:FIX:BEARR:K2,matched
PROCEDURE:STAR:BEARR.BEARR5,STAR,PROC_PATH:PROCEDURE:STAR:BEARR.BEARR5:BODY:BEARR-OGD:1:,PROC_PATH:PROCEDURE:STAR:BEARR.BEARR5:TRANSITION:BURLEY_TRANSITION:1:BYI.BEARR5,POINT:FIX:BEARR:K2,POINT:NAVAID:OGD:VORTAC:US:UT:OGDEN,POINT:NAVAID:BYI:VOR/DME:US:ID:BURLEY,POINT:FIX:BEARR:K2,POINT:FIX:BEARR:K2,matched
PROCEDURE:STAR:BEARR.BEARR5,STAR,PROC_PATH:PROCEDURE:STAR:BEARR.BEARR5:BODY:BEARR-OGD:1:,PROC_PATH:PROCEDURE:STAR:BEARR.BEARR5:TRANSITION:LUCIN_TRANSITION:1:LCU.BEARR5,POINT:FIX:BEARR:K2,POINT:NAVAID:OGD:VORTAC:US:UT:OGDEN,POINT:NAVAID:LCU:VORTAC:US:UT:LUCIN,POINT:FIX:BEARR:K2,POINT:FIX:BEARR:K2,matched
PROCEDURE:STAR:BEARR.BEARR5,STAR,PROC_PATH:PROCEDURE:STAR:BEARR.BEARR5:BODY:BEARR-OGD:1:,PROC_PATH:PROCEDURE:STAR:BEARR.BEARR5:TRANSITION:POCATELLO_TRANSITION:1:PIH.BEARR5,POINT:FIX:BEARR:K2,POINT:NAVAID:OGD:VORTAC:US:UT:OGDEN,POINT:NAVAID:PIH:VOR/DME:US:ID:POCATELLO,POINT:FIX:BEARR:K2,POINT:FIX:BEARR:K2,matched
PROCEDURE:STAR:BEARR.SKEES6,STAR,PROC_PATH:PROCEDURE:STAR:BEARR.SKEES6:BODY:BEARR-EKKHO:1:,PROC_PATH:PROCEDURE:STAR:BEARR.SKEES6:TRANSITION:BURLEY_TRANSITION:1:BYI.SKEES6,POINT:FIX:BEARR:K2,POINT:FIX:EKKHO:K2,POINT:NAVAID:BYI:VOR/DME:US:ID:BURLEY,POINT:FIX:BEARR:K2,POINT:FIX:BEARR:K2,matched
PROCEDURE:STAR:BEARR.SKEES6,STAR,PROC_PATH:PROCEDURE:STAR:BEARR.SKEES6:BODY:BEARR-EKKHO:1:,PROC_PATH:PROCEDURE:STAR:BEARR.SKEES6:TRANSITION:POCATELLO_TRANSITION:1:PIH.SKEES6,POINT:FIX:BEARR:K2,POINT:FIX:EKKHO:K2,POINT:NAVAID:PIH:VOR/DME:US:ID:POCATELLO,POINT:FIX:BEARR:K2,POINT:FIX:BEARR:K2,matched
PROCEDURE:STAR:BEARR.SKEES6,STAR,PROC_PATH:PROCEDURE:STAR:BEARR.SKEES6:BODY:BEARR-SURYP:1:,PROC_PATH:PROCEDURE:STAR:BEARR.SKEES6:TRANSITION:BURLEY_TRANSITION:1:BYI.SKEES6,POINT:FIX:BEARR:K2,POINT:FIX:SURYP:K2,POINT:NAVAID:BYI:VOR/DME:US:ID:BURLEY,POINT:FIX:BEARR:K2,POINT:FIX:BEARR:K2,matched
PROCEDURE:STAR:BEARR.SKEES6,STAR,PROC_PATH:PROCEDURE:STAR:BEARR.SKEES6:BODY:BEARR-SURYP:1:,PROC_PATH:PROCEDURE:STAR:BEARR.SKEES6:TRANSITION:POCATELLO_TRANSITION:1:PIH.SKEES6,POINT:FIX:BEARR:K2,POINT:FIX:SURYP:K2,POINT:NAVAID:PIH:VOR/DME:US:ID:POCATELLO,POINT:FIX:BEARR:K2,POINT:FIX:BEARR:K2,matched
PROCEDURE:STAR:BELLR.BELLR6,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:BODY:BELLR-GEEEO:1:,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:TRANSITION:COLLT_TRANSITION:1:COLLT.BELLR6,POINT:FIX:BELLR:K4,POINT:FIX:GEEEO:K4,POINT:FIX:COLLT:K4,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.BELLR6,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:BODY:BELLR-GEEEO:1:,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:TRANSITION:CORPUS_CHRISTI_TRANSITION:1:CRP.BELLR6,POINT:FIX:BELLR:K4,POINT:FIX:GEEEO:K4,POINT:NAVAID:CRP:VORTAC:US:TX:CORPUS_CHRISTI,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.BELLR6,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:BODY:BELLR-GEEEO:1:,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:TRANSITION:LMEDA_TRANSITION:1:LMEDA.BELLR6,POINT:FIX:BELLR:K4,POINT:FIX:GEEEO:K4,POINT:FIX:LMEDA:K4,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.BELLR6,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:BODY:BELLR-GEEEO:1:,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:TRANSITION:SAN_ANTONIO_TRANSITION:1:SAT.BELLR6,POINT:FIX:BELLR:K4,POINT:FIX:GEEEO:K4,POINT:NAVAID:SAT:VORTAC:US:TX:SAN_ANTONIO,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.BELLR6,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:BODY:BELLR-GEEEO:1:,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:TRANSITION:WEMAR_TRANSITION:1:WEMAR.BELLR6,POINT:FIX:BELLR:K4,POINT:FIX:GEEEO:K4,POINT:FIX:WEMAR:K4,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.BELLR6,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:BODY:BELLR-MAAHH:1:,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:TRANSITION:COLLT_TRANSITION:1:COLLT.BELLR6,POINT:FIX:BELLR:K4,POINT:FIX:MAAHH:K4,POINT:FIX:COLLT:K4,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.BELLR6,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:BODY:BELLR-MAAHH:1:,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:TRANSITION:CORPUS_CHRISTI_TRANSITION:1:CRP.BELLR6,POINT:FIX:BELLR:K4,POINT:FIX:MAAHH:K4,POINT:NAVAID:CRP:VORTAC:US:TX:CORPUS_CHRISTI,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.BELLR6,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:BODY:BELLR-MAAHH:1:,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:TRANSITION:LMEDA_TRANSITION:1:LMEDA.BELLR6,POINT:FIX:BELLR:K4,POINT:FIX:MAAHH:K4,POINT:FIX:LMEDA:K4,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.BELLR6,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:BODY:BELLR-MAAHH:1:,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:TRANSITION:SAN_ANTONIO_TRANSITION:1:SAT.BELLR6,POINT:FIX:BELLR:K4,POINT:FIX:MAAHH:K4,POINT:NAVAID:SAT:VORTAC:US:TX:SAN_ANTONIO,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.BELLR6,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:BODY:BELLR-MAAHH:1:,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:TRANSITION:WEMAR_TRANSITION:1:WEMAR.BELLR6,POINT:FIX:BELLR:K4,POINT:FIX:MAAHH:K4,POINT:FIX:WEMAR:K4,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.BELLR6,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:BODY:BELLR-RJAAY:1:,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:TRANSITION:COLLT_TRANSITION:1:COLLT.BELLR6,POINT:FIX:BELLR:K4,POINT:FIX:RJAAY:K4,POINT:FIX:COLLT:K4,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.BELLR6,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:BODY:BELLR-RJAAY:1:,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:TRANSITION:CORPUS_CHRISTI_TRANSITION:1:CRP.BELLR6,POINT:FIX:BELLR:K4,POINT:FIX:RJAAY:K4,POINT:NAVAID:CRP:VORTAC:US:TX:CORPUS_CHRISTI,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.BELLR6,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:BODY:BELLR-RJAAY:1:,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:TRANSITION:LMEDA_TRANSITION:1:LMEDA.BELLR6,POINT:FIX:BELLR:K4,POINT:FIX:RJAAY:K4,POINT:FIX:LMEDA:K4,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.BELLR6,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:BODY:BELLR-RJAAY:1:,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:TRANSITION:SAN_ANTONIO_TRANSITION:1:SAT.BELLR6,POINT:FIX:BELLR:K4,POINT:FIX:RJAAY:K4,POINT:NAVAID:SAT:VORTAC:US:TX:SAN_ANTONIO,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.BELLR6,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:BODY:BELLR-RJAAY:1:,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:TRANSITION:WEMAR_TRANSITION:1:WEMAR.BELLR6,POINT:FIX:BELLR:K4,POINT:FIX:RJAAY:K4,POINT:FIX:WEMAR:K4,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.BELLR6,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:BODY:BELLR-SEUSS:1:,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:TRANSITION:COLLT_TRANSITION:1:COLLT.BELLR6,POINT:FIX:BELLR:K4,POINT:FIX:SEUSS:K4,POINT:FIX:COLLT:K4,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.BELLR6,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:BODY:BELLR-SEUSS:1:,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:TRANSITION:CORPUS_CHRISTI_TRANSITION:1:CRP.BELLR6,POINT:FIX:BELLR:K4,POINT:FIX:SEUSS:K4,POINT:NAVAID:CRP:VORTAC:US:TX:CORPUS_CHRISTI,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.BELLR6,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:BODY:BELLR-SEUSS:1:,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:TRANSITION:LMEDA_TRANSITION:1:LMEDA.BELLR6,POINT:FIX:BELLR:K4,POINT:FIX:SEUSS:K4,POINT:FIX:LMEDA:K4,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.BELLR6,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:BODY:BELLR-SEUSS:1:,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:TRANSITION:SAN_ANTONIO_TRANSITION:1:SAT.BELLR6,POINT:FIX:BELLR:K4,POINT:FIX:SEUSS:K4,POINT:NAVAID:SAT:VORTAC:US:TX:SAN_ANTONIO,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.BELLR6,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:BODY:BELLR-SEUSS:1:,PROC_PATH:PROCEDURE:STAR:BELLR.BELLR6:TRANSITION:WEMAR_TRANSITION:1:WEMAR.BELLR6,POINT:FIX:BELLR:K4,POINT:FIX:SEUSS:K4,POINT:FIX:WEMAR:K4,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.TSHRT2,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.TSHRT2:BODY:BELLR-TSHRT:1:,PROC_PATH:PROCEDURE:STAR:BELLR.TSHRT2:TRANSITION:CORPUS_CHRISTI_TRANSITION:1:CRP.TSHRT2,POINT:FIX:BELLR:K4,POINT:FIX:TSHRT:K4,POINT:NAVAID:CRP:VORTAC:US:TX:CORPUS_CHRISTI,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.TSHRT2,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.TSHRT2:BODY:BELLR-TSHRT:1:,PROC_PATH:PROCEDURE:STAR:BELLR.TSHRT2:TRANSITION:PALACIOS_TRANSITION:1:PSX.TSHRT2,POINT:FIX:BELLR:K4,POINT:FIX:TSHRT:K4,POINT:NAVAID:PSX:VORTAC:US:TX:PALACIOS,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BELLR.TSHRT2,STAR,PROC_PATH:PROCEDURE:STAR:BELLR.TSHRT2:BODY:BELLR-TSHRT:1:,PROC_PATH:PROCEDURE:STAR:BELLR.TSHRT2:TRANSITION:SAN_ANTONIO_TRANSITION:1:SAT.TSHRT2,POINT:FIX:BELLR:K4,POINT:FIX:TSHRT:K4,POINT:NAVAID:SAT:VORTAC:US:TX:SAN_ANTONIO,POINT:FIX:BELLR:K4,POINT:FIX:BELLR:K4,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-HIMGO:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:BFORD_TRANSITION:1:BFORD.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:HIMGO:K5,POINT:FIX:BFORD:K5,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-HIMGO:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:BYLAW_TRANSITION:1:BYLAW.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:HIMGO:K5,POINT:FIX:BYLAW:K5,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-HIMGO:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:CASHN_TRANSITION:1:CASHN.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:HIMGO:K5,POINT:FIX:CASHN:K5,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-HIMGO:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:DRAMS_TRANSITION:1:DRAMS.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:HIMGO:K5,POINT:FIX:DRAMS:K5,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-HIMGO:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:KIRKSVILLE_TRANSITION:1:IRK.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:HIMGO:K5,POINT:NAVAID:IRK:VORTAC:US:MO:KIRKSVILLE,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-HIMGO:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:LOAMY_TRANSITION:1:LOAMY.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:HIMGO:K5,POINT:FIX:LOAMY:K3,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-HIMGO:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:TRICH_TRANSITION:1:TRICH.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:HIMGO:K5,POINT:FIX:TRICH:K5,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-RREGY:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:BFORD_TRANSITION:1:BFORD.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:RREGY:K5,POINT:FIX:BFORD:K5,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-RREGY:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:BYLAW_TRANSITION:1:BYLAW.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:RREGY:K5,POINT:FIX:BYLAW:K5,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-RREGY:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:CASHN_TRANSITION:1:CASHN.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:RREGY:K5,POINT:FIX:CASHN:K5,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-RREGY:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:DRAMS_TRANSITION:1:DRAMS.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:RREGY:K5,POINT:FIX:DRAMS:K5,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-RREGY:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:KIRKSVILLE_TRANSITION:1:IRK.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:RREGY:K5,POINT:NAVAID:IRK:VORTAC:US:MO:KIRKSVILLE,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-RREGY:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:LOAMY_TRANSITION:1:LOAMY.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:RREGY:K5,POINT:FIX:LOAMY:K3,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-RREGY:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:TRICH_TRANSITION:1:TRICH.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:RREGY:K5,POINT:FIX:TRICH:K5,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-TONIE:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:BFORD_TRANSITION:1:BFORD.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:TONIE:K5,POINT:FIX:BFORD:K5,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-TONIE:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:BYLAW_TRANSITION:1:BYLAW.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:TONIE:K5,POINT:FIX:BYLAW:K5,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-TONIE:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:CASHN_TRANSITION:1:CASHN.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:TONIE:K5,POINT:FIX:CASHN:K5,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-TONIE:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:DRAMS_TRANSITION:1:DRAMS.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:TONIE:K5,POINT:FIX:DRAMS:K5,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-TONIE:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:KIRKSVILLE_TRANSITION:1:IRK.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:TONIE:K5,POINT:NAVAID:IRK:VORTAC:US:MO:KIRKSVILLE,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-TONIE:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:LOAMY_TRANSITION:1:LOAMY.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:TONIE:K5,POINT:FIX:LOAMY:K3,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BENKY.BENKY6,STAR,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:BODY:BENKY-TONIE:1:,PROC_PATH:PROCEDURE:STAR:BENKY.BENKY6:TRANSITION:TRICH_TRANSITION:1:TRICH.BENKY6,POINT:FIX:BENKY:K5,POINT:FIX:TONIE:K5,POINT:FIX:TRICH:K5,POINT:FIX:BENKY:K5,POINT:FIX:BENKY:K5,matched
PROCEDURE:STAR:BEREE.BEREE3,STAR,PROC_PATH:PROCEDURE:STAR:BEREE.BEREE3:BODY:BEREE-HEDMN:1:,PROC_PATH:PROCEDURE:STAR:BEREE.BEREE3:TRANSITION:CRIED_TRANSITION:1:CRIED.BEREE3,POINT:FIX:BEREE:K4,POINT:FIX:HEDMN:K4,POINT:FIX:CRIED:K4,POINT:FIX:BEREE:K4,POINT:FIX:BEREE:K4,matched
