procedureKey,procedureType,procedurePathKey,routeName,routeNameFirstToken,routeNameLastToken,operationalStartRawPoint,operationalEndRawPoint,directionNameStatus
PROCEDURE:STAR:STOOP.STOOP3,STAR,PROC_PATH:PROCEDURE:STAR:STOOP.STOOP3:BODY:STOOP-PBI:1:,STOOP-PBI,STOOP,PBI,STOOP,PBI,matches_operational_endpoints
PROCEDURE:STAR:STUBL.RAZRR5,STAR,PROC_PATH:PROCEDURE:STAR:STUBL.RAZRR5:BODY:STUBL-HITIR:1:,STUBL-HITIR,STUBL,HITIR,STUBL,HITIR,matches_operational_endpoints
PROCEDURE:STAR:STUBL.RAZRR5,STAR,PROC_PATH:PROCEDURE:STAR:STUBL.RAZRR5:BODY:STUBL-KLIDE:1:,STUBL-KLIDE,STUBL,KLIDE,STUBL,KLIDE,matches_operational_endpoints
PROCEDURE:STAR:STUGE.STUGE3,STAR,PROC_PATH:PROCEDURE:STAR:STUGE.STUGE3:BODY:ALD-STUGE:1:,ALD-STUGE,ALD,STUGE,ALD,STUGE,matches_operational_endpoints
PROCEDURE:STAR:STV.STV2,STAR,PROC_PATH:PROCEDURE:STAR:STV.STV2:BODY:STV-PRKKR:1:,STV-PRKKR,STV,PRKKR,STV,PRKKR,matches_operational_endpoints
PROCEDURE:STAR:STV.STV2,STAR,PROC_PATH:PROCEDURE:STAR:STV.STV2:BODY:STV-RBNSN:1:,STV-RBNSN,STV,RBNSN,STV,RBNSN,matches_operational_endpoints
PROCEDURE:STAR:STV.STV2,STAR,PROC_PATH:PROCEDURE:STAR:STV.STV2:BODY:STV-RND:1:,STV-RND,STV,RND,STV,RND,matches_operational_endpoints
PROCEDURE:STAR:STWRT.STWRT3,STAR,PROC_PATH:PROCEDURE:STAR:STWRT.STWRT3:BODY:STWRT-PAANE:1:,STWRT-PAANE,STWRT,PAANE,STWRT,PAANE,matches_operational_endpoints
PROCEDURE:STAR:SUTHU.SUTHU2,STAR,PROC_PATH:PROCEDURE:STAR:SUTHU.SUTHU2:BODY:SUTHU-SEATO:1:,SUTHU-SEATO,SUTHU,SEATO,SUTHU,SEATO,matches_operational_endpoints
PROCEDURE:STAR:SUUNR.MSCOT4,STAR,PROC_PATH:PROCEDURE:STAR:SUUNR.MSCOT4:BODY:SUUNR-DOOOM:1:,SUUNR-DOOOM,SUUNR,DOOOM,SUUNR,SKLER,endpoint_name_mismatch
PROCEDURE:STAR:SUUNR.MSCOT4,STAR,PROC_PATH:PROCEDURE:STAR:SUUNR.MSCOT4:BODY:SUUNR-PRAYY:1:,SUUNR-PRAYY,SUUNR,PRAYY,SUUNR,PRAYY,matches_operational_endpoints
PROCEDURE:STAR:SUUNR.MSCOT4,STAR,PROC_PATH:PROCEDURE:STAR:SUUNR.MSCOT4:BODY:SUUNR-VLDEZ:1:,SUUNR-VLDEZ,SUUNR,VLDEZ,SUUNR,ZOEEE,endpoint_name_mismatch
PROCEDURE:STAR:SUUNR.TTORO3,STAR,PROC_PATH:PROCEDURE:STAR:SUUNR.TTORO3:BODY:SUUNR-TTORO:1:,SUUNR-TTORO,SUUNR,TTORO,SUUNR,TTORO,matches_operational_endpoints
