"EFF_DATE","HP_NAME","HP_NO","STATE_CODE","COUNTRY_CODE","CHARTING_TYPE_DESC"
"2026/05/14","ANIER INT*NH*K6",1,"NH","US","IAP"
"2026/05/14","ANIJE WP*NY*K6",1,"NY","US","IAP"
"2026/05/14","ANIKE WP*TX*K4",1,"TX","US","SPECIAL IAP"
"2026/05/14","ANIML WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","ANIMY WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","ANJEE INT*CA*K2",1,"CA","US","STAR"
"2026/05/14","ANJEE WP*CA*K2",2,"CA","US","NOT REQUIRED"
"2026/05/14","ANJIE INT*TX*K4",1,"TX","US","MILITARY IAP"
"2026/05/14","ANJLL WP*CA*K2",1,"CA","US","STAR"
"2026/05/14","ANKEN INT*IA*K3",1,"IA","US","IAP"
"2026/05/14","ANNAS INT*VA*K6",1,"VA","US","IAP"
"2026/05/14","ANNAY INT*IL*K5",1,"IL","US","IAP"
"2026/05/14","ANNEM WP*MT*K1",1,"MT","US","IAP"
"2026/05/14","ANNETTE ISLAND VOR/DME*AK",1,"AK","US","SPECIAL IAP"
"2026/05/14","ANNETTE ISLAND VOR/DME*AK",2,"AK","US","IAP"
"2026/05/14","ANNETTE ISLAND VOR/DME*AK",3,"AK","US","IAP"
"2026/05/14","ANNETTE ISLAND VOR/DME*AK",4,"AK","US","SPECIAL IAP"
"2026/05/14","ANNEX WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","ANNNE INT*CO*K2",1,"CO","US","MILITARY IAP"
"2026/05/14","ANNNE WP*CO*K2",2,"CO","US","MILITARY IAP"
"2026/05/14","ANNUL WP*DE*K6",1,"DE","US","MILITARY IAP"
"2026/05/14","ANNVA WP*OA*K",1,"OA","US","ENROUTE HIGH"
"2026/05/14","ANOTE INT*CA*K2",1,"CA","US","MILITARY IAP"
"2026/05/14","ANQUM WP*KS*K3",1,"KS","US","IAP"
"2026/05/14","ANSOW WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","ANTEN INT*PR*TJ",1,"PR","US","IAP"
"2026/05/14","ANTHM WP*MD*K6",1,"MD","US","STAR"
"2026/05/14","ANTMN INT*NY*K6",1,"NY","US","STAR"
"2026/05/14","ANTNY WP*VA*K6",1,"VA","US","IAP"
"2026/05/14","ANTTI INT*IN*K5",2,"IN","US","IAP"
"2026/05/14","ANTTI WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","ANTUA INT*FL*K7",1,"FL","US","MILITARY IAP"
"2026/05/14","ANTUA WP*FL*K7",2,"FL","US","MILITARY IAP"
"2026/05/14","ANTUA WP*FL*K7",3,"FL","US","MILITARY IAP"
"2026/05/14","ANUCE WP*CO*K2",1,"CO","US","IAP"
"2026/05/14","ANUKE WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","ANVOC WP*IA*K3",1,"IA","US","IAP"
"2026/05/14","ANWAF WP*AL*K7",1,"AL","US","IAP"
"2026/05/14","ANXEG WP*PA*K6",1,"PA","US","IAP"
"2026/05/14","APACH INT*OK*K4",1,"OK","US","IAP"
"2026/05/14","APACH INT*OK*K4",1,"OK","US","MILITARY IAP"
"2026/05/14","APDON WP*WA*K1",1,"WA","US","IAP"
"2026/05/14","APERE WP*LA*K4",1,"LA","US","IAP"
"2026/05/14","APESE WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","APIKY WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","APIME INT*NV*K2",1,"NV","US","IAP"
"2026/05/14","APIRE WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","APIXE INT*WI*K5",2,"WI","US","IAP"
"2026/05/14","APIXE WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","APKEW WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","APODD INT*IN*K5",1,"IN","US","IAP"
"2026/05/14","APPAL WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","APPIN WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","APPLETON VORTAC*OH",1,"OH","US","IAP"
"2026/05/14","APPLETON VORTAC*OH",2,"OH","US","IAP"
"2026/05/14","APPLETON VORTAC*OH",3,"OH","US","IAP"
"2026/05/14","APPLETON VORTAC*OH",4,"OH","US","IAP"
"2026/05/14","APPLETON VORTAC*OH",5,"OH","US","IAP"
"2026/05/14","APPLETON VORTAC*OH",6,"OH","US","IAP"
"2026/05/14","APPLETON VORTAC*OH",7,"OH","US","IAP"
"2026/05/14","APRAW WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","APRIL INT*TX*K4",1,"TX","US","IAP"
"2026/05/14","APRLL WP*TX*K4",1,"TX","US","SPECIAL IAP"
"2026/05/14","APTIF WP*SC*K7",1,"SC","US","IAP"
"2026/05/14","APURE WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","APWIS WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","APZUL WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","AQABA WP*PR*TJ",1,"PR","US","IAP"
"2026/05/14","AQFAV WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","AQHAN WP*VI*TI",1,"VI","US","IAP"
"2026/05/14","AQIMU WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","AQXOT WP*KS*K3",1,"KS","US","IAP"
"2026/05/14","AQZED WP*NM*K2",1,"NM","US","IAP"
"2026/05/14","ARALE WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","ARBOR WP*HI*PH",1,"HI","US","NOT REQUIRED"
"2026/05/14","ARCAD INT*OH*K5",1,"OH","US","NOT REQUIRED"
"2026/05/14","ARCATA VOR/DME*CA",1,"CA","US","IAP"
"2026/05/14","ARCOE INT*NV*K2",1,"NV","US","MILITARY IAP"
"2026/05/14","ARCOL INT*IL*K5",1,"IL","US","IAP"
"2026/05/14","ARDER INT*TN*K7",1,"TN","US","IAP"
"2026/05/14","ARDMORE VORTAC*OK",1,"OK","US","IAP"
"2026/05/14","ARDMORE VORTAC*OK",2,"OK","US","IAP"
"2026/05/14","ARDYN INT*NM*K2",1,"NM","US","ENROUTE LOW"
"2026/05/14","AREAL WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","AREBE WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","AREGE WP*AR*K4",1,"AR","US","IAP"
"2026/05/14","ARGEN INT*TX*K4",1,"TX","US","IAP"
"2026/05/14","ARGHH INT*AZ*K2",1,"AZ","US","MILITARY IAP"
"2026/05/14","ARGUS WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","ARGYL WP*GA*K7",1,"GA","US","IAP"
"2026/05/14","ARHAT WP*TN*K7",1,"TN","US","SPECIAL IAP"
"2026/05/14","ARHIF WP*NM*K2",1,"NM","US","IAP"
"2026/05/14","ARIME WP*NH*K6",1,"NH","US","IAP"
"2026/05/14","ARIVR WP*IN*K5",1,"IN","US","STAR"
"2026/05/14","ARIWU WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","ARJEV WP*OH*K5",1,"OH","US","SPECIAL IAP"
"2026/05/14","ARKOE INT*CA*K2",1,"CA","US","MILITARY IAP"
"2026/05/14","ARLEE WP*MT*K1",1,"MT","US","IAP"
"2026/05/14","ARLIN INT*AZ*K2",1,"AZ","US","STAR"
"2026/05/14","ARLOW WP*KS*K3",1,"KS","US","IAP"
"2026/05/14","ARLTT WP*KS*K3",1,"KS","US","IAP"
"2026/05/14","ARMIE INT*ME*K6",1,"ME","US","NOT REQUIRED"
"2026/05/14","ARMIF WP*PA*K6",1,"PA","US","MILITARY IAP"
"2026/05/14","ARNES INT*CA*K2",1,"CA","US","STAR"
"2026/05/14","ARNLD WP*KY*K5",1,"KY","US","IAP"
"2026/05/14","ARNNE INT*TX*K4",1,"TX","US","STAR"
"2026/05/14","ARNNE WP*TX*K4",2,"TX","US","STAR"
"2026/05/14","ARNNE WP*TX*K4",3,"TX","US","STAR"
"2026/05/14","ARNOL INT*IL*K5",1,"IL","US","ENROUTE LOW"
"2026/05/14","AROGE WP*AZ*K2",1,"AZ","US","IAP"
"2026/05/14","AROLL INT*LA*K4",1,"LA","US","IAP"
"2026/05/14","ARORA INT*AK*PA",1,"AK","US","MILITARY IAP"
"2026/05/14","ARORA WP*AK*PA",2,"AK","US","MILITARY IAP"
"2026/05/14","ARRBR WP*CA*K2",1,"CA","US","NOT REQUIRED"
"2026/05/14","ARRIE INT*WA*K1",1,"WA","US","ENROUTE HIGH"
"2026/05/14","ARRUY WP*PA*K6",1,"PA","US","IAP"
"2026/05/14","ARRVD INT*CA*K2",1,"CA","US","STAR"
"2026/05/14","ARRVD INT*CA*K2",2,"CA","US","STAR"
"2026/05/14","ARSHA LOM*WI",1,"WI","US","IAP"
"2026/05/14","ARSHW INT*FL*K7",2,"FL","US","IAP"
"2026/05/14","ARSHW WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","ARSUF WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","ARTAQ INT*CA*K2",2,"CA","US","IAP"
"2026/05/14","ARTAQ WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","ARTTY INT*OR*K1",1,"OR","US","IAP"
"2026/05/14","ARTTY WP*OR*K1",2,"OR","US","IAP"
"2026/05/14","ARTYS WP*IA*K3",1,"IA","US","IAP"
"2026/05/14","ARUJO WP*MI*K5",1,"MI","US","SPECIAL IAP"
"2026/05/14","ARUKY WP*MS*K7",1,"MS","US","IAP"
"2026/05/14","ARULY INT*AZ*K2",1,"AZ","US","IAP"
"2026/05/14","ARURE WP*MO*K3",1,"MO","US","IAP"
"2026/05/14","ARUYY WP*AL*K7",1,"AL","US","IAP"
"2026/05/14","ARVEY INT*AZ*K2",1,"AZ","US","ENROUTE LOW"
"2026/05/14","ARWEL WP*WA*K1",1,"WA","US","IAP"
"2026/05/14","ARYEL WP*NV*K2",1,"NV","US","STAR"
"2026/05/14","ASACI WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","ASARE WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","ASAYA INT*HI*PH",1,"HI","US","MILITARY IAP"
"2026/05/14","ASAZE WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","ASEHU WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","ASHBY WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","ASHIE INT*OR*K1",1,"OR","US","IAP"
"2026/05/14","ASHLY LOM*SC",1,"SC","US","IAP"
"2026/05/14","ASHWY INT*RI*K6",1,"RI","US","ENROUTE LOW"
"2026/05/14","ASICO WP*PA*K6",1,"PA","US","IAP"
"2026/05/14","ASIGE WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","ASIGE WP*WI*K5",2,"WI","US","IAP"
"2026/05/14","ASIIX WP*MO*K3",1,"MO","US","STAR"
"2026/05/14","ASIME WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","ASKEH WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","ASKEW INT*MA*K6",1,"MA","US","IAP"
"2026/05/14","ASMEC WP*NJ*K6",1,"NJ","US","IAP"
"2026/05/14","ASNAY INT*VA*K6",1,"VA","US","IAP"
"2026/05/14","ASORT INT*AK*PA",1,"AK","US","NOT REQUIRED"
"2026/05/14","ASOVY WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","ASPER INT*MD*K6",1,"MD","US","IAP"
"2026/05/14","ASPER INT*MD*K6",2,"MD","US","IAP"
"2026/05/14","ASPER WP*MD*K6",3,"MD","US","IAP"
"2026/05/14","ASQEV WP*NY*K6",1,"NY","US","IAP"
"2026/05/14","ASQEV WP*NY*K6",2,"NY","US","IAP"
"2026/05/14","ASTORIA VOR/DME*OR",1,"OR","US","IAP"
"2026/05/14","ASTORIA VOR/DME*OR",2,"OR","US","IAP"
"2026/05/14","ASTORIA VOR/DME*OR",3,"OR","US","IAP"
"2026/05/14","ASUKY WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","ASUKY WP*AK*PA",1,"AK","US","SPECIAL IAP"
"2026/05/14","ASUPE WP*MN*K3",1,"MN","US","SPECIAL IAP"
"2026/05/14","ASUTE WP*PA*K6",1,"PA","US","IAP"
"2026/05/14","ASUVE WP*SD*K3",1,"SD","US","IAP"
"2026/05/14","ASUYU WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","ASVIW WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","ASVOY WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","ATAGO INT*AK*PA",1,"AK","US","NOT REQUIRED"
"2026/05/14","ATAGO INT*AK*PA",2,"AK","US","NOT REQUIRED"
"2026/05/14","ATASY WP*WA*K1",1,"WA","US","SID"
"2026/05/14","ATAYI WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","ATBUY WP*SC*K7",1,"SC","US","MILITARY IAP"
"2026/05/14","ATCHY WP*MT*K1",1,"MT","US","NOT REQUIRED"
"2026/05/14","ATEDE WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","ATERS INT*AR*K4",1,"AR","US","IAP"
"2026/05/14","ATERS INT*AR*K4",2,"AR","US","IAP"
"2026/05/14","ATETY WP*ID*K1",1,"ID","US","IAP"
"2026/05/14","ATGEY WP*UT*K2",1,"UT","US","IAP"
"2026/05/14","ATGIY WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","ATHEN WP*AL*K7",1,"AL","US","IAP"
"2026/05/14","ATHENS VOR/DME*GA",1,"GA","US","ENROUTE LOW"
"2026/05/14","ATHENS VOR/DME*GA",1,"GA","US","IAP"
"2026/05/14","ATHENS VOR/DME*GA",2,"GA","US","IAP"
"2026/05/14","ATHIS INT*TX*K4",1,"TX","US","CONTROLLER LOW"
"2026/05/14","ATHIS INT*TX*K4",1,"TX","US","ENROUTE LOW"
"2026/05/14","ATHIS INT*TX*K4",4,"TX","US","IAP"
"2026/05/14","ATHIS WP*TX*K4",2,"TX","US","IAP"
"2026/05/14","ATHIS WP*TX*K4",3,"TX","US","IAP"
"2026/05/14","ATHOS INT*NY*K6",1,"NY","US","NOT REQUIRED"
"2026/05/14","ATIFU WP*ME*K6",1,"ME","US","SPECIAL IAP"
"2026/05/14","ATISE WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","ATLAF INT*CA*K2",1,"CA","US","MILITARY IAP"
"2026/05/14","ATONE WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","ATOSE WP*HI*PH",1,"HI","US","IAP"
"2026/05/14","ATOXE WP*WA*K1",1,"WA","US","IAP"
"2026/05/14","ATREC INT*OK*K4",1,"OK","US","IAP"
"2026/05/14","ATREC INT*OK*K4",3,"OK","US","IAP"
"2026/05/14","ATREC WP*OK*K4",2,"OK","US","IAP"
"2026/05/14","ATTER INT*TX*K4",1,"TX","US","IAP"
"2026/05/14","ATTOL INT*ID*K1",2,"ID","US","IAP"
"2026/05/14","ATTOL WP*ID*K1",1,"ID","US","IAP"
"2026/05/14","ATUKE WP*IL*K5",1,"IL","US","SPECIAL IAP"
"2026/05/14","ATULE WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","ATVIY WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","ATVUW WP*ME*K6",1,"ME","US","IAP"
"2026/05/14","ATWAN WP*NY*K6",1,"NY","US","IAP"
"2026/05/14","ATWUS WP*TN*K7",1,"TN","US","NOT REQUIRED"
"2026/05/14","AU SABLE VOR/DME*MI",1,"MI","US","NOT REQUIRED"
"2026/05/14","AUBIN WP*ME*K6",1,"ME","US","IAP"
"2026/05/14","AUBRY INT*TN*K7",1,"TN","US","NOT REQUIRED"
"2026/05/14","AUGST INT*MO*K3",1,"MO","US","MILITARY IAP"
"2026/05/14","AUGST WP*MO*K3",2,"MO","US","IAP"
"2026/05/14","AUGUS INT*IN*K5",1,"IN","US","ENROUTE LOW"
"2026/05/14","AUGUSTA VOR/DME*ME",1,"ME","US","IAP"
"2026/05/14","AUREL WP*OH*K5",1,"OH","US","SPECIAL IAP"
"2026/05/14","AUREY INT*NY*K6",1,"NY","US","IAP"
"2026/05/14","AUSTJ WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","AUSTN INT*MI*K5",1,"MI","US","IAP"
"2026/05/14","AUTIM INT*CO*K2",1,"CO","US","STAR"
"2026/05/14","AUTOS INT*MN*K3",1,"MN","US","IAP"
"2026/05/14","AVACA WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","AVAIL INT*IN*K5",1,"IN","US","IAP"
"2026/05/14","AVALO INT*NJ*K6",1,"NJ","US","NOT REQUIRED"
"2026/05/14","AVALO INT*NJ*K6",2,"NJ","US","NOT REQUIRED"
"2026/05/14","AVAME WP*SD*K3",1,"SD","US","IAP"
"2026/05/14","AVARR INT*MO*K3",1,"MO","US","ENROUTE LOW"
"2026/05/14","AVAYA INT*TX*K4",1,"TX","US","IAP"
"2026/05/14","AVCOF WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","AVCOF WP*FL*K7",2,"FL","US","IAP"
"2026/05/14","AVEBE WP*NC*K7",1,"NC","US","IAP"
"2026/05/14","AVENT INT*AZ*K2",1,"AZ","US","IAP"
"2026/05/14","AVENT WP*AZ*K2",2,"AZ","US","IAP"
"2026/05/14","AVENT WP*AZ*K2",3,"AZ","US","IAP"
"2026/05/14","AVENT WP*AZ*K2",4,"AZ","US","IAP"
"2026/05/14","AVERR WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","AVFAL WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","AVIBE WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","AVIEW WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","AVIGE WP*KS*K3",1,"KS","US","IAP"
"2026/05/14","AVIME WP*NC*K7",1,"NC","US","SPECIAL IAP"
"2026/05/14","AVINE WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","AVIXY WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","AVIYE WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","AVMAW WP*ME*K6",1,"ME","US","IAP"
"2026/05/14","AVONA INT*AZ*K2",1,"AZ","US","NOT REQUIRED"
"2026/05/14","AVONN WP*RI*K6",1,"RI","US","IAP"
"2026/05/14","AVONS INT*AR*K4",1,"AR","US","IAP"
"2026/05/14","AVOPE WP*TX*K4",1,"TX","US","SPECIAL IAP"
"2026/05/14","AVORE WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","AVOXE WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","AVPEW WP*IA*K3",1,"IA","US","IAP"
"2026/05/14","AVPOW WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","AVVVS INT*CO*K2",1,"CO","US","ENROUTE HIGH"
"2026/05/14","AWALI WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","AWALT WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","AWAMY WP*AK*PA",1,"AK","US","SPECIAL IAP"
"2026/05/14","AWAMY WP*AK*PA",2,"AK","US","SPECIAL IAP"
"2026/05/14","AWAQE WP*MO*K3",1,"MO","US","IAP"
"2026/05/14","AWASH INT*NM*K2",1,"NM","US","IAP"
"2026/05/14","AWBAN WP*OR*K1",1,"OR","US","IAP"
"2026/05/14","AWBIR WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","AWDAD INT*LA*K4",1,"LA","US","STAR"
"2026/05/14","AWEGA WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","AWGUS INT*NC*K7",1,"NC","US","MILITARY IAP"
"2026/05/14","AWGUS INT*NC*K7",2,"NC","US","MILITARY IAP"
"2026/05/14","AWGUS WP*NC*K7",3,"NC","US","MILITARY IAP"
"2026/05/14","AWINY INT*FL*K7",2,"FL","US","IAP"
"2026/05/14","AWINY WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","AWIRO WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","AWISA WP*PA*K6",1,"PA","US","IAP"
"2026/05/14","AWNEV WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","AWNUL WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","AWOTA WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","AWOYU WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","AWRUY WP*NY*K6",1,"NY","US","SPECIAL IAP"
"2026/05/14","AWSOF WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","AWSON WP*GA*K7",1,"GA","US","STAR"
"2026/05/14","AXARY INT*NM*K2",1,"NM","US","ENROUTE LOW"
"2026/05/14","AXASE WP*MD*K6",1,"MD","US","NOT REQUIRED"
"2026/05/14","AXAXE WP*ND*K3",1,"ND","US","IAP"
"2026/05/14","AXCUK WP*IA*K3",1,"IA","US","IAP"
"2026/05/14","AXCUP WP*AK*PA",1,"AK","US","SPECIAL IAP"
"2026/05/14","AXETE WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","AXHEC WP*CA*K2",1,"CA","US","NOT REQUIRED"
"2026/05/14","AXIAL INT*CO*K2",1,"CO","US","NOT REQUIRED"
"2026/05/14","AXILE WP*NC*K7",1,"NC","US","MILITARY IAP"
"2026/05/14","AXIWU WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","AXJED WP*VA*K6",1,"VA","US","IAP"
"2026/05/14","AXODE WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","AXOVY INT*NE*K3",2,"NE","US","IAP"
"2026/05/14","AXOVY WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","AXPUX WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","AXSEH WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","AXSIS WP*AL*K7",1,"AL","US","IAP"
"2026/05/14","AXTEP WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","AXUPE WP*MT*K1",1,"MT","US","NOT REQUIRED"
"2026/05/14","AXUXE WP*KS*K3",1,"KS","US","IAP"
"2026/05/14","AYAGO WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","AYARA WP*VA*K6",1,"VA","US","IAP"
"2026/05/14","AYARE WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","AYATO WP*AR*K4",1,"AR","US","IAP"
"2026/05/14","AYBID WP*OA*K",1,"OA","US","NOT REQUIRED"
"2026/05/14","AYECO WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","AYEDU WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","AYEVA WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","AYHEB WP*OH*K5",1,"OH","US","SPECIAL IAP"
"2026/05/14","AYJAY WP*AK*PA",1,"AK","US","MILITARY IAP"
"2026/05/14","AYMAY INT*SC*K7",1,"SC","US","IAP"
"2026/05/14","AYNES INT*CO*K2",1,"CO","US","IAP"
"2026/05/14","AYODO WP*TN*K7",1,"TN","US","IAP"
"2026/05/14","AYOSA WP*PA*K6",1,"PA","US","IAP"
"2026/05/14","AYOTE WP*AL*K7",1,"AL","US","IAP"
"2026/05/14","AYOTY INT*LA*K4",1,"LA","US","IAP"
"2026/05/14","AYOTY WP*LA*K4",2,"LA","US","IAP"
"2026/05/14","AYPEV INT*IL*K5",1,"IL","US","MILITARY IAP"
"2026/05/14","AYRAN WP*IA*K3",1,"IA","US","IAP"
"2026/05/14","AYUDA WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","AYUDI WP*MS*K7",1,"MS","US","IAP"
"2026/05/14","AYUPA WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","AYUVI WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","AYUYE WP*LA*K4",1,"LA","US","IAP"
"2026/05/14","AYUYI INT*IN*K5",1,"IN","US","IAP"
"2026/05/14","AYUYU WP*ME*K6",1,"ME","US","IAP"
"2026/05/14","AYXOS WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","AZAHE WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","AZARR INT*CA*K2",2,"CA","US","IAP"
"2026/05/14","AZARR WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","AZATY WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","AZAWU WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","AZBAF WP*MA*K6",1,"MA","US","IAP"
"2026/05/14","AZBOG WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","AZBOR WP*TX*K4",1,"TX","US","SPECIAL IAP"
"2026/05/14","AZEKE INT*AZ*K2",1,"AZ","US","IAP"
"2026/05/14","AZELL INT*NC*K7",1,"NC","US","NOT REQUIRED"
"2026/05/14","AZELL INT*NC*K7",3,"NC","US","IAP"
"2026/05/14","AZELL WP*NC*K7",2,"NC","US","IAP"
"2026/05/14","AZEQY WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","AZLEC WP*KY*K5",1,"KY","US","IAP"
"2026/05/14","AZLON WP*AR*K4",1,"AR","US","IAP"
"2026/05/14","AZTEM INT*ID*K1",1,"ID","US","IAP"
"2026/05/14","AZUYI WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","AZXEW WP*NJ*K6",1,"NJ","US","IAP"
"2026/05/14","AZYUC WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","BAABY INT*MD*K6",1,"MD","US","NOT REQUIRED"
"2026/05/14","BAARN INT*PA*K6",1,"PA","US","IAP"
"2026/05/14","BAARN INT*PA*K6",5,"PA","US","MILITARY IAP"
"2026/05/14","BAARN WP*PA*K6",2,"PA","US","IAP"
"2026/05/14","BAARN WP*PA*K6",3,"PA","US","IAP"
"2026/05/14","BAARN WP*PA*K6",4,"PA","US","MILITARY IAP"
"2026/05/14","BAARN WP*PA*K6",6,"PA","US","MILITARY IAP"
"2026/05/14","BAATI WP*MD*K6",1,"MD","US","IAP"
"2026/05/14","BAATZ WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","BABAA WP*CO*K2",1,"CO","US","STAR"
"2026/05/14","BABET INT*CT*K6",1,"CT","US","IAP"
"2026/05/14","BABET WP*CT*K6",2,"CT","US","IAP"
"2026/05/14","BABSY LOM*KS",1,"KS","US","IAP"
"2026/05/14","BABYE WP*LA*K4",1,"LA","US","IAP"
"2026/05/14","BACAK WP*TX*K4",1,"TX","US","SPECIAL IAP"
"2026/05/14","BACAP WP*ME*K6",1,"ME","US","IAP"
"2026/05/14","BACHE INT*NC*K7",1,"NC","US","IAP"
"2026/05/14","BACHS WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","BACIN WP*FL*K7",1,"FL","US","STAR"
"2026/05/14","BACKY WP*MD*K6",1,"MD","US","STAR"
"2026/05/14","BACKY WP*MD*K6",2,"MD","US","STAR"
"2026/05/14","BACMY WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","BACRA WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","BACRY WP*SC*K7",1,"SC","US","NOT REQUIRED"
"2026/05/14","BACUN INT*WA*K1",1,"WA","US","NOT REQUIRED"
"2026/05/14","BACUN INT*WA*K1",2,"WA","US","IAP"
"2026/05/14","BADAD WP*NC*K7",1,"NC","US","MILITARY IAP"
"2026/05/14","BADAN INT*WI*K5",1,"WI","US","ENROUTE LOW"
"2026/05/14","BADAN INT*WI*K5",1,"WI","US","IAP"
"2026/05/14","BADAN WP*WI*K5",2,"WI","US","IAP"
"2026/05/14","BADAY WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","BADDI WP*PA*K6",1,"PA","US","IAP"
"2026/05/14","BADDI WP*PA*K6",2,"PA","US","IAP"
"2026/05/14","BADDN INT*MD*K6",2,"MD","US","IAP"
"2026/05/14","BADDN WP*MD*K6",1,"MD","US","IAP"
"2026/05/14","BADGER VOR/DME*WI",1,"WI","US","IAP"
"2026/05/14","BADGER VOR/DME*WI",2,"WI","US","IAP"
"2026/05/14","BADGER VOR/DME*WI",3,"WI","US","IAP"
"2026/05/14","BADYA WP*CANADA*CY",1,"","CA","IAP"
