fromKey,toKey,magCourse,oppositeMagCourse,distanceNm,minEnrouteAltFt,minEnrouteAltOppositeFt,gpsMinEnrouteAltFt,minObstacleClearanceAltFt,minCrossingAltFt,minReceptionAltFt,maxAuthorizedAltFt,requiredNavPerformance,gapFlag,signalGapFlag,dogleg,artcc,stateCode,countryCode,icaoRegionCode,sourceCycle,sourceTable,sourceRowId
AWY_OCC:V5:C:10,AWY_OCC:V5:C:20,52.35,229.77,38.69,2000,,,1900,,,17500,,N,N,N,ZJX,GA,US,,2026-05-14,AWY_SEG_ALT,16619
AWY_OCC:V5:C:20,AWY_OCC:V5:C:30,52.35,229.77,13.93,2000,,,1900,,,17500,,N,N,N,ZJX,GA,US,K7,2026-05-14,AWY_SEG_ALT,16620
AWY_OCC:V5:C:30,AWY_OCC:V5:C:40,57.09,243.45,26.52,2100,,,,,,17500,,N,N,N,ZTL,GA,US,,2026-05-14,AWY_SEG_ALT,16621
AWY_OCC:V5:C:40,AWY_OCC:V5:C:50,57.09,243.45,13.34,2100,,,,,,17500,,N,N,N,ZTL,GA,US,K7,2026-05-14,AWY_SEG_ALT,16622
AWY_OCC:V5:C:50,AWY_OCC:V5:C:60,348.42,163.15,29.52,3000,,,2200,,,17500,,N,N,N,ZTL,GA,US,,2026-05-14,AWY_SEG_ALT,16623
AWY_OCC:V5:C:60,AWY_OCC:V5:C:70,348.42,163.15,5.29,3000,,,2200,,,17500,,N,N,N,ZTL,GA,US,K7,2026-05-14,AWY_SEG_ALT,16624
AWY_OCC:V5:C:70,AWY_OCC:V5:C:80,348.42,163.15,11.6,3000,,,2200,,,17500,,N,N,N,ZTL,GA,US,K7,2026-05-14,AWY_SEG_ALT,16625
AWY_OCC:V5:C:80,AWY_OCC:V5:C:90,348.42,163.15,11.86,3000,,,2200,,,17500,,N,N,N,ZTL,GA,US,K7,2026-05-14,AWY_SEG_ALT,16626
AWY_OCC:V5:C:90,AWY_OCC:V5:C:100,348.42,163.15,11.27,3000,,,2200,,,17500,,N,N,N,ZTL,GA,US,K7,2026-05-14,AWY_SEG_ALT,16627
AWY_OCC:V5:C:100,AWY_OCC:V5:C:110,348.42,163.15,4.39,3000,,,2200,,,17500,,N,N,N,ZTL,GA,US,K7,2026-05-14,AWY_SEG_ALT,16628
AWY_OCC:V5:C:110,AWY_OCC:V5:C:120,348.42,163.15,12.61,3000,,,2200,,,17500,,N,N,N,ZTL,GA,US,K7,2026-05-14,AWY_SEG_ALT,16629
AWY_OCC:V5:H:10,AWY_OCC:V5:H:20,326.74,146.61,6.11,5200,,,,4400,,45000,,N,N,N,ZHN,HI,US,,2026-05-14,AWY_SEG_ALT,16631
AWY_OCC:V5:H:20,AWY_OCC:V5:H:30,326.74,146.61,24.08,2000,,,1300,4100,,45000,,N,N,N,ZHN,HI,US,PH,2026-05-14,AWY_SEG_ALT,16632
AWY_OCC:V5:H:30,AWY_OCC:V5:H:40,326.74,146.61,25.49,7600,,,,,,45000,,N,N,N,ZHN,HI,US,PH,2026-05-14,AWY_SEG_ALT,16633
AWY_OCC:V50:C:10,AWY_OCC:V50:C:20,75.69,259.2,7,3000,,,,,,17500,,N,N,N,ZKC,MO,US,,2026-05-14,AWY_SEG_ALT,16635
AWY_OCC:V50:C:20,AWY_OCC:V50:C:30,75.69,259.2,24.52,3000,,,,,,17500,,N,N,N,ZKC,MO,US,K3,2026-05-14,AWY_SEG_ALT,16636
AWY_OCC:V50:C:30,AWY_OCC:V50:C:40,75.69,259.2,10.04,3000,,,,,,17500,,N,N,N,ZKC,MO,US,K3,2026-05-14,AWY_SEG_ALT,16637
AWY_OCC:V50:C:40,AWY_OCC:V50:C:50,75.69,259.2,30.02,3000,,,,,,17500,,N,N,N,ZKC,MO,US,K3,2026-05-14,AWY_SEG_ALT,16638
AWY_OCC:V50:C:50,AWY_OCC:V50:C:60,75.69,259.2,36.45,3000,,,,,,17500,,N,N,N,ZKC,MO,US,K3,2026-05-14,AWY_SEG_ALT,16639
AWY_OCC:V50:C:60,AWY_OCC:V50:C:70,99.45,281.3,54.95,,,,,,,,,Y,N,N,ZKC,MO,US,,2026-05-14,AWY_SEG_ALT,16640
AWY_OCC:V50:C:70,AWY_OCC:V50:C:80,99.9,276.43,14.18,3000,,,,,,17500,,N,N,N,ZKC,IL,US,,2026-05-14,AWY_SEG_ALT,16641
AWY_OCC:V50:C:80,AWY_OCC:V50:C:90,99.9,276.43,7.75,3000,,,,,,17500,,N,N,N,ZKC,IL,US,K5,2026-05-14,AWY_SEG_ALT,16642
AWY_OCC:V50:C:90,AWY_OCC:V50:C:100,99.9,276.43,5.06,3000,,,,,,17500,,N,N,N,ZKC,IL,US,K5,2026-05-14,AWY_SEG_ALT,16643
AWY_OCC:V50:C:100,AWY_OCC:V50:C:110,99.9,276.43,11.49,3000,,,,,,17500,,N,N,N,ZKC,IL,US,K5,2026-05-14,AWY_SEG_ALT,16644
AWY_OCC:V50:C:110,AWY_OCC:V50:C:120,97.79,279.82,12.95,2500,,,,,,17500,,N,N,N,ZKC,IL,US,,2026-05-14,AWY_SEG_ALT,16645
AWY_OCC:V50:C:120,AWY_OCC:V50:C:130,97.79,279.82,8.19,2500,,,,,,17500,,N,N,N,ZKC,IL,US,K5,2026-05-14,AWY_SEG_ALT,16646
AWY_OCC:V50:C:130,AWY_OCC:V50:C:140,97.79,279.82,5.92,2500,,,,,,17500,,N,N,N,ZKC,IL,US,K5,2026-05-14,AWY_SEG_ALT,16647
AWY_OCC:V50:C:140,AWY_OCC:V50:C:150,97.79,279.82,14.91,2500,,,,,,17500,,N,N,N,ZKC,IL,US,K5,2026-05-14,AWY_SEG_ALT,16648
AWY_OCC:V50:C:150,AWY_OCC:V50:C:160,97.79,279.82,24.05,2500,,,,,,17500,,N,N,N,ZID,IL,US,K5,2026-05-14,AWY_SEG_ALT,16649
AWY_OCC:V50:C:160,AWY_OCC:V50:C:170,97.79,279.82,10,2500,,,,,,17500,,N,N,N,ZID,IN,US,K5,2026-05-14,AWY_SEG_ALT,16650
AWY_OCC:V50:C:170,AWY_OCC:V50:C:180,62.17,243.73,10,2700,,,,,,17500,,N,N,N,ZID,IN,US,,2026-05-14,AWY_SEG_ALT,16651
AWY_OCC:V50:C:180,AWY_OCC:V50:C:190,62.17,243.73,5.24,2700,,,,,,17500,,N,N,N,ZID,IN,US,K5,2026-05-14,AWY_SEG_ALT,16652
AWY_OCC:V50:C:190,AWY_OCC:V50:C:200,62.17,243.73,11.2,2700,,,,,,17500,,N,N,N,ZID,IN,US,K5,2026-05-14,AWY_SEG_ALT,16653
AWY_OCC:V50:C:200,AWY_OCC:V50:C:210,62.17,243.73,18.85,2700,,,,,,17500,,N,N,N,ZID,IN,US,K5,2026-05-14,AWY_SEG_ALT,16654
AWY_OCC:V50:C:210,AWY_OCC:V50:C:220,80.8,264.06,11.71,3000,,,,,,17500,,N,N,N,ZID,IN,US,,2026-05-14,AWY_SEG_ALT,16655
AWY_OCC:V50:C:220,AWY_OCC:V50:C:230,80.8,264.06,22.24,3000,,,,,,17500,,N,N,N,ZID,IN,US,K5,2026-05-14,AWY_SEG_ALT,16656
AWY_OCC:V50:C:230,AWY_OCC:V50:C:240,80.8,264.06,7.97,3000,,,,,,17500,,N,N,N,ZID,IN,US,K5,2026-05-14,AWY_SEG_ALT,16657
AWY_OCC:V50:C:240,AWY_OCC:V50:C:250,80.8,264.06,18.84,3000,,,,,,17500,,N,N,N,ZID,IN,US,K5,2026-05-14,AWY_SEG_ALT,16658
AWY_OCC:V50:C:250,AWY_OCC:V50:C:260,80.8,264.06,7.7,3000,,,,,,17500,,N,N,N,ZID,IN,US,K5,2026-05-14,AWY_SEG_ALT,16659
AWY_OCC:V50:C:260,AWY_OCC:V50:C:270,80.8,264.06,9.67,3000,,,,,,17500,,N,N,N,ZID,IN,US,K5,2026-05-14,AWY_SEG_ALT,16660
AWY_OCC:V50:C:270,AWY_OCC:V50:C:280,80.8,264.06,13.65,3000,,,,,,17500,,N,N,N,ZID,OH,US,K5,2026-05-14,AWY_SEG_ALT,16661
AWY_OCC:V500:C:10,AWY_OCC:V500:C:20,193.68,13.41,23,4000,,,,,,17500,,N,N,N,ZSE,WA,US,,2026-05-14,AWY_SEG_ALT,16663
AWY_OCC:V500:C:20,AWY_OCC:V500:C:30,193.68,13.41,5.75,4000,,,,,,17500,,N,N,N,ZSE,OR,US,K1,2026-05-14,AWY_SEG_ALT,16664
AWY_OCC:V500:C:30,AWY_OCC:V500:C:40,84.76,268.07,9.38,4000,,,,,,17500,,N,N,N,ZSE,OR,US,,2026-05-14,AWY_SEG_ALT,16665
AWY_OCC:V500:C:40,AWY_OCC:V500:C:50,84.76,268.07,7.13,4000,,,,,,17500,,N,N,N,ZSE,OR,US,K1,2026-05-14,AWY_SEG_ALT,16666
AWY_OCC:V500:C:50,AWY_OCC:V500:C:60,84.76,268.07,17.17,7200,10000,7000,6700,,,17500,,N,N,N,ZSE,OR,US,K1,2026-05-14,AWY_SEG_ALT,16667
AWY_OCC:V500:C:60,AWY_OCC:V500:C:70,84.76,268.07,16.42,10000,8000,8000,7400,,,17500,,N,N,N,ZSE,OR,US,K1,2026-05-14,AWY_SEG_ALT,16668
AWY_OCC:V500:C:70,AWY_OCC:V500:C:80,84.76,268.07,28.43,10000,,8000,8000,,,17500,,N,N,N,ZSE,OR,US,K1,2026-05-14,AWY_SEG_ALT,16669
AWY_OCC:V500:C:80,AWY_OCC:V500:C:90,84.76,268.07,26.63,9200,,,8200,8500,10000,17500,,N,N,N,ZSE,OR,US,K1,2026-05-14,AWY_SEG_ALT,16670
AWY_OCC:V500:C:90,AWY_OCC:V500:C:100,84.76,268.07,8.55,9200,,,8200,,,17500,,N,N,N,ZSE,OR,US,K1,2026-05-14,AWY_SEG_ALT,16671
AWY_OCC:V500:C:100,AWY_OCC:V500:C:110,84.76,268.07,31.64,9200,,,8200,,,17500,,N,N,N,ZSE,OR,US,K1,2026-05-14,AWY_SEG_ALT,16672
AWY_OCC:V500:C:110,AWY_OCC:V500:C:120,92.13,277.58,62.83,15000,11100,,,,,17500,,N,N,N,ZSE,OR,US,,2026-05-14,AWY_SEG_ALT,16673
AWY_OCC:V500:C:120,AWY_OCC:V500:C:130,92.13,277.58,24.63,15000,,,10000,,15000,17500,,N,N,N,ZLC,OR,US,K1,2026-05-14,AWY_SEG_ALT,16674
AWY_OCC:V500:C:130,AWY_OCC:V500:C:140,92.13,277.58,14.63,11000,15000,,7800,,,17500,,N,N,N,ZLC,OR,US,K1,2026-05-14,AWY_SEG_ALT,16675
AWY_OCC:V500:C:140,AWY_OCC:V500:C:150,92.13,277.58,24.65,7200,15000,,,,11700,17500,,N,N,N,ZLC,OR,US,K1,2026-05-14,AWY_SEG_ALT,16676
AWY_OCC:V500:C:150,AWY_OCC:V500:C:160,92.13,277.58,9,7200,15000,,,,,17500,,N,N,N,ZLC,ID,US,K1,2026-05-14,AWY_SEG_ALT,16677
AWY_OCC:V500:C:160,AWY_OCC:V500:C:170,92.13,277.58,30,5400,15000,,,10400,,17500,,N,N,N,ZLC,ID,US,K1,2026-05-14,AWY_SEG_ALT,16678
AWY_OCC:V500:C:170,AWY_OCC:V500:C:180,86.55,268.97,16,8000,17000,,,,,17500,,N,N,N,ZLC,ID,US,,2026-05-14,AWY_SEG_ALT,16679
AWY_OCC:V500:C:180,AWY_OCC:V500:C:190,86.55,268.97,6,17000,,10300,10300,15400,,17500,,N,N,N,ZLC,ID,US,K1,2026-05-14,AWY_SEG_ALT,16680
AWY_OCC:V500:C:190,AWY_OCC:V500:C:200,86.55,268.97,5,17000,,10300,10300,,,17500,,N,N,N,ZLC,ID,US,K1,2026-05-14,AWY_SEG_ALT,16681
AWY_OCC:V500:C:200,AWY_OCC:V500:C:210,86.55,268.97,20.65,17000,,10300,10300,,,17500,,N,N,N,ZLC,ID,US,K1,2026-05-14,AWY_SEG_ALT,16682
AWY_OCC:V500:C:210,AWY_OCC:V500:C:220,86.55,268.97,25.3,17000,,10300,10300,,,17500,,N,N,N,ZLC,ID,US,K1,2026-05-14,AWY_SEG_ALT,16683
AWY_OCC:V500:C:220,AWY_OCC:V500:C:230,86.55,268.97,11.78,17000,,10300,10300,,,17500,,N,N,N,ZLC,ID,US,K1,2026-05-14,AWY_SEG_ALT,16684
AWY_OCC:V500:C:230,AWY_OCC:V500:C:240,86.55,268.97,10.09,17000,,10300,10300,,,17500,,N,N,N,ZLC,ID,US,K1,2026-05-14,AWY_SEG_ALT,16685
AWY_OCC:V500:C:240,AWY_OCC:V500:C:250,86.55,268.97,8.17,9500,,,7000,,,17500,,N,N,N,ZLC,ID,US,K1,2026-05-14,AWY_SEG_ALT,16686
AWY_OCC:V500:C:250,AWY_OCC:V500:C:260,86.55,268.97,17.71,9500,,,7000,,,17500,,N,N,N,ZLC,ID,US,K1,2026-05-14,AWY_SEG_ALT,16687
AWY_OCC:V500:C:260,AWY_OCC:V500:C:270,86.55,268.97,22.8,7500,,,,,,17500,,N,N,N,ZLC,ID,US,K1,2026-05-14,AWY_SEG_ALT,16688
AWY_OCC:V500:C:270,AWY_OCC:V500:C:280,86.55,268.97,2.13,7500,,,,,,17500,,N,N,N,ZLC,ID,US,K1,2026-05-14,AWY_SEG_ALT,16689
AWY_OCC:V500:C:280,AWY_OCC:V500:C:290,86.55,268.97,1,7500,,,,,,17500,,N,N,N,ZLC,ID,US,K1,2026-05-14,AWY_SEG_ALT,16690
AWY_OCC:V500:C:290,AWY_OCC:V500:C:300,86.55,268.97,4,7500,,,,,,17500,,N,N,N,ZLC,ID,US,K1,2026-05-14,AWY_SEG_ALT,16691
AWY_OCC:V500:C:300,AWY_OCC:V500:C:310,86.55,268.97,10,7500,,,,,,17500,,N,N,N,ZLC,ID,US,K1,2026-05-14,AWY_SEG_ALT,16692
AWY_OCC:V501:C:10,AWY_OCC:V501:C:20,5.96,185.95,18.72,3500,,,,,,17500,,N,N,N,ZDC,WV,US,,2026-05-14,AWY_SEG_ALT,16694
AWY_OCC:V501:C:20,AWY_OCC:V501:C:30,349.7,169.64,14.78,4100,,,,,,17500,,N,N,N,ZDC,MD,US,,2026-05-14,AWY_SEG_ALT,16695
AWY_OCC:V501:C:30,AWY_OCC:V501:C:40,8.15,188.13,22.79,4900,,,,,,17500,,N,N,Y,ZOB,PA,US,K6,2026-05-14,AWY_SEG_ALT,16696
AWY_OCC:V501:C:40,AWY_OCC:V501:C:50,8.15,188.13,10.13,4900,,,,,,17500,,N,N,N,ZOB,PA,US,K6,2026-05-14,AWY_SEG_ALT,16697
AWY_OCC:V501:C:50,AWY_OCC:V501:C:60,8.15,188.13,26.06,4900,,,,,,17500,,N,N,N,ZOB,PA,US,K6,2026-05-14,AWY_SEG_ALT,16698
AWY_OCC:V502:C:10,AWY_OCC:V502:C:20,52,232.7,16,4500,,,4000,5000,,17500,,N,N,N,ZKC,KS,US,,2026-05-14,AWY_SEG_ALT,16700
AWY_OCC:V502:C:20,AWY_OCC:V502:C:30,52,232.7,23,4500,,,4000,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,16701
AWY_OCC:V502:C:30,AWY_OCC:V502:C:40,52,232.7,22.78,4500,,,4000,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,16702
AWY_OCC:V502:C:40,AWY_OCC:V502:C:50,111.87,292.45,14.66,5000,,,3900,,,17500,,N,N,Y,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,16703
AWY_OCC:V502:C:50,AWY_OCC:V502:C:60,111.87,292.45,16.82,5000,,,3900,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,16704
AWY_OCC:V502:C:60,AWY_OCC:V502:C:70,111.87,292.45,2.96,3400,,,,,5000,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,16705
AWY_OCC:V502:C:70,AWY_OCC:V502:C:80,111.87,292.45,1,3400,,,,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,16706
AWY_OCC:V502:C:80,AWY_OCC:V502:C:90,111.87,292.45,7,3400,,,,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,16707
AWY_OCC:V502:C:90,AWY_OCC:V502:C:100,111.87,292.45,7,3400,,,,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,16708
AWY_OCC:V502:C:100,AWY_OCC:V502:C:110,73.73,250.84,12.79,4000,,,,,,17500,,N,N,N,ZKC,KS,US,,2026-05-14,AWY_SEG_ALT,16709
AWY_OCC:V502:C:110,AWY_OCC:V502:C:120,73.73,250.84,1.21,4000,,,,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,16710
AWY_OCC:V502:C:120,AWY_OCC:V502:C:130,73.73,250.84,8.02,4000,,,,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,16711
AWY_OCC:V502:C:130,AWY_OCC:V502:C:140,73.73,250.84,16.25,3300,,,,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,16712
AWY_OCC:V502:C:140,AWY_OCC:V502:C:150,73.73,250.84,41.56,3300,,,,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,16713
AWY_OCC:V502:C:150,AWY_OCC:V502:C:160,73.73,250.84,7,3300,,,,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,16714
AWY_OCC:V502:C:160,AWY_OCC:V502:C:170,39.37,223.24,7,3100,,,,,,17500,,N,N,N,ZKC,KS,US,,2026-05-14,AWY_SEG_ALT,16715
AWY_OCC:V502:C:170,AWY_OCC:V502:C:180,39.37,223.24,38.72,3100,,,,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,16716
AWY_OCC:V502:C:180,AWY_OCC:V502:C:190,39.37,223.24,8,3100,,,,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,16717
AWY_OCC:V502:C:190,AWY_OCC:V502:C:200,39.37,223.24,10,3100,,,,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,16718
AWY_OCC:V502:C:200,AWY_OCC:V502:C:210,39.37,223.24,15,3100,,,,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,16719
AWY_OCC:V502:C:210,AWY_OCC:V502:C:220,39.37,223.24,10,3100,,,,,,17500,,N,N,N,ZKC,KS,US,K3,2026-05-14,AWY_SEG_ALT,16720
AWY_OCC:V502:C:220,AWY_OCC:V502:C:230,57.4,239.94,15.17,2600,,,,,,17500,,N,N,N,ZKC,MO,US,,2026-05-14,AWY_SEG_ALT,16721
AWY_OCC:V502:C:230,AWY_OCC:V502:C:240,57.4,239.94,19.2,2600,,,,,,17500,,N,N,N,ZKC,MO,US,K3,2026-05-14,AWY_SEG_ALT,16722
AWY_OCC:V502:C:240,AWY_OCC:V502:C:250,57.4,239.94,10.72,2600,,,,,,17500,,N,N,N,ZKC,MO,US,K3,2026-05-14,AWY_SEG_ALT,16723
AWY_OCC:V502:C:250,AWY_OCC:V502:C:260,59.56,237.38,18.75,3000,,,,,,17500,,N,N,N,ZKC,MO,US,,2026-05-14,AWY_SEG_ALT,16724
AWY_OCC:V502:C:260,AWY_OCC:V502:C:270,59.56,237.38,7.8,3000,,,,,,17500,,N,N,N,ZKC,MO,US,K3,2026-05-14,AWY_SEG_ALT,16725
AWY_OCC:V502:C:270,AWY_OCC:V502:C:280,59.56,237.38,25,3000,,,,,,17500,,N,N,N,ZKC,MO,US,K3,2026-05-14,AWY_SEG_ALT,16726
AWY_OCC:V502:C:280,AWY_OCC:V502:C:290,59.56,237.38,15,3000,,,,,,17500,,N,N,N,ZKC,MO,US,K3,2026-05-14,AWY_SEG_ALT,16727
AWY_OCC:V503:C:10,AWY_OCC:V503:C:20,157.24,337.79,95.2,4500,,,3600,,,17500,,N,N,N,ZMP,MN,US,,2026-05-14,AWY_SEG_ALT,16729
AWY_OCC:V503:C:20,AWY_OCC:V503:C:30,157.24,337.79,24,4500,,,3600,,,17500,,N,N,N,ZAU,IA,US,K3,2026-05-14,AWY_SEG_ALT,16730
AWY_OCC:V504:A:10,AWY_OCC:V504:A:20,316.49,135.24,50.66,7000,,,,,,17500,,N,N,N,ZAN,AK,US,,2026-05-14,AWY_SEG_ALT,16732
AWY_OCC:V504:A:20,AWY_OCC:V504:A:30,316.49,135.24,76.46,7000,,,,,,17500,,N,N,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,16733
AWY_OCC:V504:A:30,AWY_OCC:V504:A:40,316.49,135.24,25,3500,7000,,,,,17500,,N,N,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,16734
AWY_OCC:V505:C:10,AWY_OCC:V505:C:20,343.19,163.02,27,3000,,,,,,17500,,N,N,N,ZMP,IA,US,,2026-05-14,AWY_SEG_ALT,16736
AWY_OCC:V505:C:20,AWY_OCC:V505:C:30,343.19,163.02,11.15,3000,,,,,,17500,,N,N,N,ZMP,MN,US,K3,2026-05-14,AWY_SEG_ALT,16737
AWY_OCC:V505:C:30,AWY_OCC:V505:C:40,343.19,163.02,20.73,4600,,,2800,,,17500,,N,N,N,ZMP,MN,US,K3,2026-05-14,AWY_SEG_ALT,16738
AWY_OCC:V505:C:40,AWY_OCC:V505:C:50,1.85,182,28.01,5000,,,2500,,5000,17500,,N,N,Y,ZMP,MN,US,K3,2026-05-14,AWY_SEG_ALT,16739
AWY_OCC:V505:C:50,AWY_OCC:V505:C:60,1.85,182,5.28,3000,,,,,,17500,,N,N,N,ZMP,MN,US,K3,2026-05-14,AWY_SEG_ALT,16740
AWY_OCC:V505:C:60,AWY_OCC:V505:C:70,1.85,182,7.43,3000,,,,,,17500,,N,N,N,ZMP,MN,US,K3,2026-05-14,AWY_SEG_ALT,16741
AWY_OCC:V505:C:70,AWY_OCC:V505:C:80,1.85,182,25.14,3000,,,,,,17500,,N,N,N,ZMP,MN,US,K3,2026-05-14,AWY_SEG_ALT,16742
AWY_OCC:V505:C:80,AWY_OCC:V505:C:90,,,,,,,,,,,,Y,N,N,ZMP,MN,US,,2026-05-14,AWY_SEG_ALT,16743
AWY_OCC:V505:C:90,AWY_OCC:V505:C:100,336,155.89,18.9,3300,,,,,,17500,,N,N,N,ZMP,MN,US,,2026-05-14,AWY_SEG_ALT,16744
AWY_OCC:V505:C:100,AWY_OCC:V505:C:110,308.26,128,18.79,3300,,,,,,17500,,N,N,Y,ZMP,MN,US,K3,2026-05-14,AWY_SEG_ALT,16745
AWY_OCC:V505:C:110,AWY_OCC:V505:C:120,316.76,136.21,34.41,5000,,,3100,10000,,17500,,N,N,N,ZMP,MN,US,,2026-05-14,AWY_SEG_ALT,16746
AWY_OCC:V505:C:120,AWY_OCC:V505:C:130,316.76,136.21,11.14,5000,,,3100,,,17500,,N,N,N,ZMP,MN,US,K3,2026-05-14,AWY_SEG_ALT,16747
AWY_OCC:V505:C:130,AWY_OCC:V505:C:140,356.28,176.31,22.83,10000,,,,,,17500,,N,N,Y,ZMP,MN,US,K3,2026-05-14,AWY_SEG_ALT,16748
AWY_OCC:V505:C:140,AWY_OCC:V505:C:150,356.28,176.31,5,7000,10000,,,,,17500,,N,N,N,ZMP,MN,US,K3,2026-05-14,AWY_SEG_ALT,16749
AWY_OCC:V505:C:150,AWY_OCC:V505:C:160,356.28,176.31,2,7000,10000,,,,,17500,,N,N,N,ZMP,MN,US,K3,2026-05-14,AWY_SEG_ALT,16750
AWY_OCC:V505:C:160,AWY_OCC:V505:C:170,356.28,176.31,12,4000,10000,,,7800,,17500,,N,N,N,ZMP,MN,US,K3,2026-05-14,AWY_SEG_ALT,16751
AWY_OCC:V506:A:10,AWY_OCC:V506:A:20,191.22,12.75,12,2000,7000,,,,,17500,,N,N,N,ZAN,AK,US,,2026-05-14,AWY_SEG_ALT,16753
AWY_OCC:V506:A:20,AWY_OCC:V506:A:30,191.22,12.75,18,2000,7000,,,,,17500,,N,N,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,16754
AWY_OCC:V506:A:30,AWY_OCC:V506:A:40,191.22,12.75,90.42,7000,,6000,5700,,,17500,,N,N,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,16755
AWY_OCC:V506:A:40,AWY_OCC:V506:A:50,191.22,12.75,19,6000,7000,,,,,17500,,N,N,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,16756
AWY_OCC:V506:A:50,AWY_OCC:V506:A:60,191.22,12.75,10,6000,7000,,,,,17500,,N,N,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,16757
AWY_OCC:V506:A:60,AWY_OCC:V506:A:70,191.22,12.75,10,6000,7000,,,,,17500,,N,N,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,16758
AWY_OCC:V506:A:70,AWY_OCC:V506:A:80,144.37,324.41,10,4000,8000,,3200,,,17500,,N,N,N,ZAN,AK,US,,2026-05-14,AWY_SEG_ALT,16759
AWY_OCC:V506:A:80,AWY_OCC:V506:A:90,144.37,324.41,10,4000,8000,,3200,,,17500,,N,N,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,16760
AWY_OCC:V506:A:90,AWY_OCC:V506:A:100,144.37,324.41,15,4000,8000,,3200,,,17500,,N,N,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,16761
AWY_OCC:V506:A:100,AWY_OCC:V506:A:110,144.37,324.41,62.31,8000,,4000,3200,,,17500,,N,N,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,16762
AWY_OCC:V506:A:110,AWY_OCC:V506:A:120,144.37,324.41,5.78,8000,,4000,3200,,,17500,,N,N,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,16763
AWY_OCC:V506:A:120,AWY_OCC:V506:A:130,144.37,324.41,12.94,8000,,4000,3200,,,17500,,N,N,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,16764
AWY_OCC:V506:A:130,AWY_OCC:V506:A:140,144.37,324.41,16.98,8000,,4000,3200,,,17500,,N,N,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,16765
AWY_OCC:V506:A:140,AWY_OCC:V506:A:150,144.37,324.41,25.01,16000,,4000,3200,,,17500,,N,Y,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,16766
AWY_OCC:V506:A:150,AWY_OCC:V506:A:160,144.37,324.41,6.57,16000,,4000,3200,,,17500,,N,N,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,16767
AWY_OCC:V506:A:160,AWY_OCC:V506:A:170,144.37,324.41,37.45,16000,,4000,3200,,,17500,,N,N,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,16768
AWY_OCC:V506:A:170,AWY_OCC:V506:A:180,144.37,324.41,40,2000,16000,,,,,17500,,N,N,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,16769
AWY_OCC:V506:A:180,AWY_OCC:V506:A:190,112.62,295.01,6.87,4000,8000,,,,,17500,,N,N,N,ZAN,AK,US,,2026-05-14,AWY_SEG_ALT,16770
AWY_OCC:V506:A:190,AWY_OCC:V506:A:200,112.62,295.01,33.14,4000,8000,,,,,17500,,N,N,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,16771
AWY_OCC:V506:A:200,AWY_OCC:V506:A:210,112.62,295.01,98.39,8000,,7000,7000,,,17500,,N,N,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,16772
