routeKey,ORIGIN_ID,DSTN_ID,PFR_TYPE_CODE,ROUTE_NO,ALT_DESCRIP,AIRCRAFT,HOURS,ROUTE_DIR_DESCRIP,DESIGNATOR,ROUTE_STRING
PVD:DTW:H:1,PVD,DTW,H,1,,DME/DME/IRU OR GPS REQUIRED,1100-0300,DTW SOUTH FLOW,,PUT CTR CAM Q822 GONZZ DONEO TPGUN2
PVD:DTW:H:2,PVD,DTW,H,2,,DME/DME/IRU OR GPS REQUIRED,,DTW NORTH FLOW,,PUT CTR CAM Q822 GONZZ DONEO CUUGR2
PVD:DXR:TEC:1,PVD,DXR,TEC,1,10000,PROPS LESS THAN 250 KTS IAS,,,,HFD T303 MAD EEGOR ALIXX RYMES
PVD:DXR:TEC:2,PVD,DXR,TEC,2,10000,JETS AND PROPS GREATER THAN 250 KTS IAS,,,,PUT BAF IGN V157 HAARP
PVD:EEN:TEC:1,PVD,EEN,TEC,1,10000,,,,,PUT T393 KEYNN
PVD:ELM:TEC:1,PVD,ELM,TEC,1,10000,,,,,PUT CTR T458 STUBN
PVD:ERI:L:2,PVD,ERI,L,2,080-100,RNAV/GNSS EQUIPPED,,,,PUT CTR T458 STUBN JHW
PVD:ERI:TEC:1,PVD,ERI,TEC,1,,,,,,PUT CTR T458 STUBN JHW
PVD:EWR:H:1,PVD,EWR,H,1,,,,,,PUT NELIE FLOSI4
PVD:EWR:L:1,PVD,EWR,L,1,110-170,TURBOJETS - ADVANCED RNAV,1100-0300,,,PUT NELIE FLOSI4
PVD:EWR:L:2,PVD,EWR,L,2,110-170,NON-TURBOJET,1100-0300,,,PUT V146 BAF MOBBS SAGES V489 COATE
PVD:EWR:TEC:1,PVD,EWR,TEC,1,10000,SINGLE ENGINE ONLY,,,,PVD V167 HFD T315 SEALL V188 CMK V623 SAX
PVD:EWR:TEC:2,PVD,EWR,TEC,2,10000,PROPS LESS THAN 250 KTS IAS,,,,PVD V167 HFD V3 CMK V623 SAX
PVD:FLL:H:1,PVD,FLL,H,1,,"JETS ONLY, EXCLUDES EA50, E50P, SF50, C510, C525",,WATER,,JUMPR RIFLE HEADI Q97 KALDA Q161 CHIEZ Y291 MAJIK CUUDA3
PVD:FLL:H:2,PVD,FLL,H,2,,,,,,JUMPR RIFLE HEADI Q97 PRMUS CUUDA3
PVD:FLL:H:3,PVD,FLL,H,3,,"VLJ/TURBPROP ONLY: INCL EA50,E50P,SF50,C510,C525",,,,JUMPR RIFLE HEADI Q97 KENLL TARPN3
PVD:FOK:TEC:1,PVD,FOK,TEC,1,10000,,,,,SEY ORCHA CCC
PVD:FRG:TEC:1,PVD,FRG,TEC,1,10000,,,,,YANTC T224 CCC V46 DPK
PVD:FWA:H:1,PVD,FWA,H,1,,RNAV 1-DME/DME/IRU OR GPS,,,,PUT CTR CAM Q822 GONZZ Q29 DORET DJB
PVD:HFD:TEC:1,PVD,HFD,TEC,1,10000,,,,,HFD
PVD:HPN:TEC:1,PVD,HPN,TEC,1,10000,,,,,PVD V167 HFD T303 MAD EEGOR ALIXX RYMES
PVD:HVN:TEC:1,PVD,HVN,TEC,1,10000,,,,,HFD
PVD:HYA:TEC:1,PVD,HYA,TEC,1,10000,,,,,PVD T393 GAILS
PVD:IAD:H:1,PVD,IAD,H,1,,RNAV ONLY,,,,PUT BAF HYPER9
PVD:IAD:H:2,PVD,IAD,H,2,AOB 220,TURBOPROPS,1100-0300,,,PUT BAF SAGES LAAYK MIP SEG PRTZL1
PVD:ISP:TEC:1,PVD,ISP,TEC,1,10000,,,,,SEY ORCHA CCC
PVD:JAX:H:1,PVD,JAX,H,1,,TURBOJETS ONLY; DME/DME/IRU OR GPS REQUIRED,,,,JUMPR RIFLE HEADI Q97 SAWED GUILD Q409 SESUE ESENT LUNNI2
PVD:JFK:TEC:1,PVD,JFK,TEC,1,10000,,,,,YANTC T224 CCC V46 DPK
PVD:LEB:TEC:1,PVD,LEB,TEC,1,10000,,,,,PUT T393 LBNON
PVD:LGA:H:1,PVD,LGA,H,1,,"RNAV1-DME/DME/IRU OR GPS, 250 KTS OR GREATER",,,,PUT NELIE VADDR1
PVD:LGA:H:2,PVD,LGA,H,2,,"RNAV1-DME/DME/IRU OR GPS, 250 KTS OR LESS",,,,PUT BAF NOBBI1
PVD:LGA:L:1,PVD,LGA,L,1,120-160 INCL.,"RNAV1-DME/DME/IRU OR GPS, 250 KTS OR GREATER",,,,PUT NELIE VADDR1
PVD:LGA:L:2,PVD,LGA,L,2,120-160 INCL.,"RNAV1-DME/DME/IRU,PROP/TURBOPROP, 250 KTS OR LESS",,,,PVD V146 BAF NOBBI1
PVD:LGA:TEC:1,PVD,LGA,TEC,1,10000,,,,,PVD V167 HFD T303 MAD EEGOR PRENO
PVD:MCO:H:3,PVD,MCO,H,3,,JETS: RNAV 1  - DME/DME/IRU OR GPS REQUIRED,,MCO LANDING NORTH,,JUMPR RIFLE HEADI Q97 SAWED MOXXY Q85 LPERD SNFLD3
PVD:MCO:H:4,PVD,MCO,H,4,,JETS: RNAV 1  - DME/DME/IRU OR GPS REQUIRED,,WATER,,JUMPR RIFLE HEADI Q97 KALDA Q131 WAALT Y289 BAHAA HIBAC ALYNA4
PVD:MCO:H:5,PVD,MCO,H,5,,JETS: RNAV 1  - DME/DME/IRU OR GPS REQUIRED,,MCO LANDING SOUTH,,JUMPR RIFLE HEADI Q97 SAWED MOXXY Q85 LPERD GTOUT1
PVD:MDT:TEC:1,PVD,MDT,TEC,1,5000,,,,,HFD PWL HUO T299 FJC
PVD:MDW:H:1,PVD,MDW,H,1,,RNAV 1-DME/DME/IRU OR GPS,1100-0300,,,PUT CTR CAM Q822 GONZZ Q29 JHW DJB ASHEN PANGG7
PVD:MEM:H:1,PVD,MEM,H,1,,"JETS ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,PUT BAF Q406 BWZ J6 HVQ Q68 RAMRD BLUZZ5
PVD:MHT:TEC:1,PVD,MHT,TEC,1,10000,,,,,WOONS
PVD:MIA:H:2,PVD,MIA,H,2,,"JETS ONLY, EXCLUDES EA50, E50P, SF50, C510, C525",,WATER,,JUMPR RIFLE HEADI Q97 KALDA Q101 SKARP Y313 HOAGG BNFSH3
PVD:MIA:H:4,PVD,MIA,H,4,,,,,,JUMPR RIFLE HEADI Q97 DEBRL CSTAL3
PVD:MSP:H:1,PVD,MSP,H,1,,TURBOJETS,1000-0300,,,PUT CTR CAM ARNII Q816 KELTI Q812 ZOHAN IDIOM MUSCL4
PVD:MVY:TEC:1,PVD,MVY,TEC,1,10000,,,,,PVD V167 TUTOR
PVD:MYR:H:1,PVD,MYR,H,1,,,,,,JUMPR RIFLE HEADI Q97 PAACK WYLMS
PVD:ORD:H:2,PVD,ORD,H,2,,TURBOJETS: DME/DME/IRU OR GNSS REQUIRED,1100-0300,,,PUT CTR CAM Q822 FNT WYNDE3
PVD:ORF:H:1,PVD,ORF,H,1,,RNAV 1 - DME/DME/IRU OR GPS,,,,JUMPR RIFLE Q167 TBONN OUTLA1
PVD:ORH:TEC:1,PVD,ORH,TEC,1,10000,,,,,PUT
PVD:ORL:H:1,PVD,ORL,H,1,,,1100-0300,,,JUMPR RIFLE HEADI Q97 SAWED MOXXY Q85 LPERD TTHOR3
PVD:ORL:H:2,PVD,ORL,H,2,,JETS ONLY,,WATER,,JUMPR RIFLE HEADI Q97 KALDA Q131 WAALT Y289 BAHAA HIBAC ALYNA4
PVD:OWD:TEC:1,PVD,OWD,TEC,1,10000,,,,,WOONS
PVD:OXC:TEC:1,PVD,OXC,TEC,1,10000,,,,,HFD
PVD:PBI:H:1,PVD,PBI,H,1,,,,,,JUMPR RIFLE HEADI Q97 KENLL CPTAN3
PVD:PBI:H:3,PVD,PBI,H,3,,JETS ONLY,,WATER,,JUMPR RIFLE HEADI Q97 KALDA Q131 WAALT Y289 DULEE CLMNT2
PVD:PHL:H:1,PVD,PHL,H,1,,,1100-0300,,,JUMPR RIFLE Q439 BRIGS JIIMS4
PVD:PHL:TEC:1,PVD,PHL,TEC,1,10000,SINGLE ENGINE ONLY,,,,YANTC T224 JIIMS OOD
PVD:PIE:H:1,PVD,PIE,H,1,,,1100-0300,,,PUT NELIE Q75 TEUFL BAAMF DADES2
PVD:PIT:H:1,PVD,PIT,H,1,,,1100-0300,,,PUT CTR HNK KONJE SLT HAYNZ7
PVD:PNE:TEC:1,PVD,PNE,TEC,1,10000,SINGLE ENGINE ONLY,,,,YANTC T224 DIXIE T438 ARD
PVD:PSM:TEC:1,PVD,PSM,TEC,1,10000,,,,,WOONS BOS
PVD:PVC:TEC:1,PVD,PVC,TEC,1,10000,,,,,PVD T393 GAILS
PVD:PWM:TEC:1,PVD,PWM,TEC,1,10000,,,,,WOONS BOS PEASE ENE
PVD:RDU:H:1,PVD,RDU,H,1,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,,,JUMPR RIFLE Q167 ZJAAY TAQLE3
PVD:RIC:H:2,PVD,RIC,H,2,,,,,,JUMPR RIFLE Q167 ZJAAY ARICE JAMIE
PVD:RIC:TEC:1,PVD,RIC,TEC,1,10000,SINGLE ENGINE ONLY,,,,YANTC T224 COLIN
PVD:ROC:TEC:1,PVD,ROC,TEC,1,10000,,,,,PUT ALB
PVD:RSW:H:1,PVD,RSW,H,1,,,1100-0300,,,PUT NELIE Q75 SLOJO Q103 CYNTA SHFTY6
PVD:SDF:H:1,PVD,SDF,H,1,,"JETS ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,PUT BAF Q406 BWZ J6 HVQ Q68 YOCKY LEDDL1
PVD:SRQ:H:1,PVD,SRQ,H,1,,"JET & TURBOPROP ONLY,  RNAV 1 - DME/DME/IRU OR GPS",,,,PUT NELIE Q75 SLOJO Q103 PUPYY KYYUU LUBBR4
PVD:STL:H:1,PVD,STL,H,1,,RNAV ONLY,1100-0300,,,PUT BAF Q480 AIR J110 VHP AARCH2
PVD:SWF:TEC:1,PVD,SWF,TEC,1,10000,GNSS EQUIPPED ONLY,,,,PVD T255 NELIE T212 TRESA
PVD:SYR:TEC:1,PVD,SYR,TEC,1,10000,,,,,PUT ALB
PVD:TPA:H:2,PVD,TPA,H,2,,,1100-0300,,,PUT NELIE Q75 TEUFL BAAMF DADES2
PVD:TTN:TEC:1,PVD,TTN,TEC,1,10000,SINGLE ENGINE ONLY,,,,YANTC T224 DIXIE T438 ARD
PVD:VRB:H:1,PVD,VRB,H,1,,RNAV 1-DME/DME/IRU OR GPS,,WATER,,JUMPR RIFLE HEADI Q97 KALDA Q131 WAALT Y289 BAHAA HIBAC
PVD:VRB:H:2,PVD,VRB,H,2,,RNAV 1-DME/DME/IRU OR GPS,,,,JUMPR RIFLE HEADI Q97 MALET
PVD:WRI:TEC:1,PVD,WRI,TEC,1,10000,SINGLE ENGINE ONLY,,,,YANTC T224 CYN
PVD:YIP:H:1,PVD,YIP,H,1,,DME/DME/IRU OR GNSS REQUIRED,1100-0300,,,PUT CTR CAM Q822 GONZZ COLTS OKLND1
PWK:DTW:H:1,PWK,DTW,H,1,,DME/DME/IRU OR GPS REQUIRED,,DTW SOUTH FLOW,,RAYNR BRTMN DNIKA TAAYZ PETTY PORZL RKCTY2
PWK:DTW:H:2,PWK,DTW,H,2,,DME/DME/IRU OR GPS REQUIRED,,DTW NORTH FLOW,,RAYNR BRTMN DNIKA TAAYZ PETTY PORZL KKISS2
PWM:ACK:TEC:1,PWM,ACK,TEC,1,10000,,,,,ENE T287 HAVNS LFV
PWM:ALB:TEC:1,PWM,ALB,TEC,1,10000,,,,,CON CAM
PWM:BDL:TEC:2,PWM,BDL,TEC,2,10000,RNAV ONLY,,,,CLOWW WITNY
PWM:BDR:TEC:2,PWM,BDR,TEC,2,10000,RNAV ONLY,,,,CLOWW WITNY HFD
PWM:BED:TEC:1,PWM,BED,TEC,1,10000,,,,,ENE LWRNC
PWM:BOS:TEC:1,PWM,BOS,TEC,1,10000,PROPS LESS THAN 250 KTS IAS,,,,ENE PEASE STEVO LWRNC
PWM:BOS:TEC:2,PWM,BOS,TEC,2,10000,JETS AND PROPS GREATER THAN 250 KTS IAS,,,,ENE V167 SCUPP
PWM:BWI:H:1,PWM,BWI,H,1,,JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS,,,,NUBLE4 CCC TOPRR Q167 ZIZZI KNUKK ATR LAFLN MIIDY4
PWM:CLE:H:1,PWM,CLE,H,1,,RNAV TURBOJET,1100-0300,,,HSKEL3 CAM Q822 GONZZ HANKK THOME TRYBE4
PWM:CLT:H:1,PWM,CLT,H,1,,,1100-0300,,,NUBLE4 NELIE Q75 GVE AIROW CHSLY7
PWM:CVG:H:1,PWM,CVG,H,1,,DME/DME/IRU OR GPS REQUIRED,1100-0300,,,HSKEL3 CAM Q822 GONZZ JOSSY MAULL KODIE SAVVI TIGRR4
PWM:DCA:H:1,PWM,DCA,H,1,,,1100-0300,,,NUBLE4 CCC TOPRR Q167 ZIZZI KNUKK ATR LAFLN DEALE3
PWM:DEN:H:1,PWM,DEN,H,1,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,,,HSKEL3 BAUER HANAA Q816 HOCKE Q935 MONEE IANNA ONL PORDR AALLE4
PWM:DFW:H:1,PWM,DFW,H,1,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,DFW SOUTH FLOW,,NUBLE4 BAF Q406 BWZ J6 HVQ Q68 LITTR FEWWW SEEVR4
PWM:DFW:H:2,PWM,DFW,H,2,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,DFW NORTH FLOW,,NUBLE4 BAF Q406 BWZ J6 HVQ Q68 LITTR FEWWW BRDJE5
PWM:DTW:H:1,PWM,DTW,H,1,,DME/DME/IRU OR GPS REQUIRED,1100-0300,DTW SOUTH FLOW,,HSKEL3 CAM Q822 GONZZ DONEO TPGUN2
PWM:DTW:H:2,PWM,DTW,H,2,,DME/DME/IRU OR GPS REQUIRED,1100-0300,DTW NORTH FLOW,,HSKEL3 CAM Q822 GONZZ DONEO CUUGR2
PWM:DXR:TEC:2,PWM,DXR,TEC,2,10000,RNAV ONLY,,,,CLOWW WITNY HFD T303 MAD EEGOR ALIXX RYMES
PWM:EWR:H:1,PWM,EWR,H,1,,ADVANCED RNAV ONLY,,,,HSKEL3 HANAA FLOSI4
PWM:EWR:TEC:3,PWM,EWR,TEC,3,10000,RNAV ONLY,,,,CLOWW WITNY HFD T315 SEALL V188 CMK V623 SAX
PWM:EWR:TEC:4,PWM,EWR,TEC,4,10000,RNAV ONLY,,,,CLOWW WITNY HFD V3 CMK V623 SAX
PWM:FRG:TEC:1,PWM,FRG,TEC,1,10000,,,,,CLOWW WITNY HFD T303 DPK
PWM:GON:TEC:1,PWM,GON,TEC,1,10000,,,,,ENE T314 GDM T320 YANTC
PWM:HFD:TEC:2,PWM,HFD,TEC,2,10000,RNAV ONLY,,,,CLOWW WITNY HFD
PWM:HPN:H:1,PWM,HPN,H,1,,"RNAV 1-DME/DME/IRU OR GPS, 250 KTS OR GREATER",,,,HSKEL3 BAUER RIVVR VALRE1
PWM:HPN:TEC:1,PWM,HPN,TEC,1,10000,RNAV ONLY,,,,CLOWW WITNY HFD T303 MAD EEGOR ALIXX RYMES
PWM:HVN:TEC:1,PWM,HVN,TEC,1,10000,RNAV ONLY,,,,CLOWW WITNY HFD
PWM:HYA:TEC:1,PWM,HYA,TEC,1,10000,,,,,ENE T287 HAVNS
PWM:IAD:H:1,PWM,IAD,H,1,,ADVANCED RNAV ONLY,,,,NUBLE4 BAF HYPER9
PWM:IAD:H:2,PWM,IAD,H,2,AOB 220,TURBOPROPS,1100-0300,,,CAM ALB HNK LYKOM PRTZL1
PWM:ISP:TEC:1,PWM,ISP,TEC,1,10000,,,,,CLOWW WITNY HFD T303 BELTT
PWM:JFK:H:2,PWM,JFK,H,2,,TURBOJETS ONLY,,,,NUBLE4 JJIMY PVD PARCH4
PWM:JFK:TEC:1,PWM,JFK,TEC,1,10000,,,,,CLOWW WITNY HFD T303 DPK
PWM:LGA:H:1,PWM,LGA,H,1,,"RNAV1-DME/DME/IRU OR GPS, 250 KTS OR GREATER",,,,HSKEL3 CAM ALB VADDR1
PWM:MCO:H:1,PWM,MCO,H,1,,JETS: RNAV 1  - DME/DME/IRU OR GPS REQUIRED,,MCO LANDING NORTH,,NUBLE4 CCC Q97 SAWED MOXXY Q85 LPERD SNFLD3
PWM:MCO:H:2,PWM,MCO,H,2,,JETS: RNAV 1  - DME/DME/IRU OR GPS REQUIRED,,WATER,,NUBLE4 CCC Q97 KALDA Q131 WAALT Y289 BAHAA HIBAC ALYNA4
PWM:MCO:H:3,PWM,MCO,H,3,,JETS: RNAV 1  - DME/DME/IRU OR GPS REQUIRED,,MCO LANDING NORTH,,NUBLE4 NELIE BIZEX Q75 GSO Q83 ROYCO Q85 LPERD SNFLD3
PWM:MCO:H:4,PWM,MCO,H,4,,JETS: RNAV 1  - DME/DME/IRU OR GPS REQUIRED,,MCO LANDING SOUTH,,NUBLE4 CCC Q97 SAWED MOXXY Q85 LPERD GTOUT1
PWM:MCO:H:5,PWM,MCO,H,5,,JETS: RNAV 1  - DME/DME/IRU OR GPS REQUIRED,,MCO LANDING SOUTH,,NUBLE4 NELIE BIZEX Q75 GSO Q83 ROYCO Q85 LPERD GTOUT1
PWM:MDW:H:1,PWM,MDW,H,1,,"JETS ONLY, RNAV 1-DME/DME/IRU OR GPS",,,,HSKEL3 CAM Q822 GONZZ Q29 DORET DJB ASHEN PANGG7
PWM:MEM:H:1,PWM,MEM,H,1,,"JETS ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,NUBLE4 BAF Q406 BWZ J6 HVQ Q68 RAMRD BLUZZ5
PWM:MIA:H:1,PWM,MIA,H,1,,,,,,NUBLE4 CCC Q97 DEBRL CSTAL3
PWM:MIA:H:2,PWM,MIA,H,2,,"JETS ONLY, EXCLUDES EA50, E50P, SF50, C510, C525",,WATER,,NUBLE4 CCC Q97 KALDA Q101 SKARP Y313 HOAGG BNFSH3
PWM:MSP:H:1,PWM,MSP,H,1,,TURBOJETS,1000-0300,,,HSKEL3 HANAA Q816 KELTI Q812 ZOHAN IDIOM MUSCL4
PWM:MVY:TEC:1,PWM,MVY,TEC,1,10000,,,,,ENE T287 HAVNS
PWM:ORD:H:2,PWM,ORD,H,2,,DME/DME/IRU OR GNSS REQUIRED,1100-0300,,,HSKEL3 CAM Q822 FNT WYNDE3
PWM:ORH:TEC:1,PWM,ORH,TEC,1,10000,,,,,CLOWW SPENO
PWM:OWD:TEC:1,PWM,OWD,TEC,1,10000,,,,,ENE LWRNC
PWM:OXC:TEC:1,PWM,OXC,TEC,1,10000,RNAV ONLY,,,,CLOWW WITNY HFD
PWM:PBI:H:1,PWM,PBI,H,1,,,,,,NUBLE4 CCC Q97 KENLL CPTAN3
PWM:PBI:H:2,PWM,PBI,H,2,,JETS ONLY,,WATER,,NUBLE4 CCC Q97 KALDA Q131 WAALT Y289 DULEE CLMNT2
PWM:PHL:H:1,PWM,PHL,H,1,,,1100-0300,,,NUBLE4 CCC MANTA Q439 BRIGS JIIMS4
PWM:PHL:TEC:1,PWM,PHL,TEC,1,10000,SINGLE ENGINE ONLY,,,,CLOWW WITNY HFD MAD JAFFY T224 JIIMS OOD
PWM:PHL:TEC:2,PWM,PHL,TEC,2,10000,,,,,CLOWW WITNY HFD MAD BEADS T320 BRIGS V184 OOD
PWM:PIT:H:1,PWM,PIT,H,1,,,1100-0300,,,HSKEL3 CAM ALB J49 HNK SLT HAYNZ7
PWM:PNE:TEC:1,PWM,PNE,TEC,1,10000,SINGLE ENGINE ONLY,,,,ENE T314 GDM T320 MOGUL YANTC T224 DIXIE T438 ARD
PWM:PNE:TEC:2,PWM,PNE,TEC,2,10000,,,,,CLOWW WITNY HFD MAD BEADS T320 MANTA T438 ARD
PWM:PVC:TEC:1,PWM,PVC,TEC,1,10000,,,,,ENE T287 HAVNS
PWM:PVD:TEC:1,PWM,PVD,TEC,1,10000,,,,,ENE T287 BURDY
PWM:RDU:H:1,PWM,RDU,H,1,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,,,NUBLE4 CCC TOPRR Q167 ZJAAY TAQLE3
PWM:RSW:H:1,PWM,RSW,H,1,,,1100-0300,,,NUBLE4 NELIE Q75 SLOJO Q103 CYNTA SHFTY6
PWM:SRQ:H:1,PWM,SRQ,H,1,,"JETS ONLY,  RNAV 1 - DME/DME/IRU OR GPS",,,,NUBLE4 NELIE Q75 SLOJO Q103 PUPYY KYYUU LUBBR4
PWM:SWF:TEC:1,PWM,SWF,TEC,1,10000,GNSS EQUIPPED ONLY,,,,ENE T314 BAF VEERS T212 TRESA
PWM:TPA:H:1,PWM,TPA,H,1,,,1100-0300,,,NUBLE4 NELIE Q75 TEUFL BAAMF DADES2
RAL:AVX:TEC:1,RAL,AVX,TEC,1,JMPQ70,,,,ONTQ8,PDZ V388 RNDAL V363 DANAH SXC
RAL:BUR:TEC:1,RAL,BUR,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY
RAL:BUR:TEC:2,RAL,BUR,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY
RAL:CMA:TEC:1,RAL,CMA,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM
RAL:CMA:TEC:2,RAL,CMA,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM
RAL:CRQ:TEC:1,RAL,CRQ,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN
RAL:FUL:TEC:1,RAL,FUL,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI
RAL:HHR:TEC:1,RAL,HHR,TEC,1,JMPQ30,,,,ONTQ3,PDZ POWUP
RAL:LAX:TEC:1,RAL,LAX,TEC,1,JMPQ40,,,,ONTQ4,PDZ V388 DOWDD FUELR
RAL:LAX:TEC:2,RAL,LAX,TEC,2,PQ40,,,,ONTQ5,PDZ V388 SLI V8 TANDY
RAL:LAX:TEC:3,RAL,LAX,TEC,3,JM80,,,,ONTQ6,PDZ V16 PRADO V363 DANAH V23 SLI V8 TANDY
RAL:LGB:TEC:1,RAL,LGB,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI
RAL:MYF:TEC:1,RAL,MYF,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB
RAL:NFG:TEC:1,RAL,NFG,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN
RAL:NKX:TEC:1,RAL,NKX,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN
RAL:NRS:TEC:1,RAL,NRS,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB
RAL:NTD:TEC:1,RAL,NTD,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM
RAL:NTD:TEC:2,RAL,NTD,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM
RAL:NZY:TEC:1,RAL,NZY,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB
RAL:OKB:TEC:1,RAL,OKB,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN
RAL:OXR:TEC:1,RAL,OXR,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM
RAL:OXR:TEC:2,RAL,OXR,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM
RAL:RNM:TEC:1,RAL,RNM,TEC,1,JM110PQ90,,,,ONTQ13,PDZ V186 ROBNN V208 JLI
RAL:SAN:TEC:1,RAL,SAN,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB
RAL:SBA:TEC:1,RAL,SBA,TEC,1,PQ80,,,,ONTQ16,PDZ V186 DEANO V27 KWANG
RAL:SBA:TEC:2,RAL,SBA,TEC,2,JM80,,,,ONTQ17,PDZ V197 POM V264 ITSME V186 DEANO V27 KWANG
RAL:SDM:TEC:1,RAL,SDM,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB
RAL:SEE:TEC:1,RAL,SEE,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB
RAL:SLI:TEC:1,RAL,SLI,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI
RAL:SMO:TEC:1,RAL,SMO,TEC,1,JMPQ60,,,,ONTQ7,PDZ V186 DARTS
RAL:SNA:TEC:1,RAL,SNA,TEC,1,JMPQ40,,,,ONTQ10,PDZ V388 RNDAL V363 POXKU V8 SLI
RAL:TOA:TEC:1,RAL,TOA,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI
RAL:VNY:TEC:1,RAL,VNY,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY
RAL:VNY:TEC:2,RAL,VNY,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY
RAL:WHP:TEC:1,RAL,WHP,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY
RAL:WHP:TEC:2,RAL,WHP,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY
RDG:ABE:TEC:1,RDG,ABE,TEC,1,3000,,,,,ETX
RDG:AVP:TEC:1,RDG,AVP,TEC,1,5000,,,,,DUMMR T295 LVZ
RDG:CXY:TEC:1,RDG,CXY,TEC,1,4000,,,,,BOYER V12 HAR
RDG:EWR:TEC:1,RDG,EWR,TEC,1,5000,,,,,FJC BWZ
RDG:ILG:TEC:1,RDG,ILG,TEC,1,4000,,,,,FOLEZ T447 APEER
RDG:LNS:TEC:1,RDG,LNS,TEC,1,4000,,,,,BOYER V39 LRP
RDG:PHL:TEC:1,RDG,PHL,TEC,1,5000,,,,,MXE355 BUNTS
RDG:PNE:TEC:1,RDG,PNE,TEC,1,5000,,,,,PTW
RDU:ALB:H:2,RDU,ALB,H,2,,,,,,BEXGO5 BOUSY GEARS BBOBO Q22 LLUND TRUDE V487 CANAN
RDU:ATL:H:2,RDU,ATL,H,2,,RNAV EQUIPPED,1100-0400,,,SHPRD4 SHPRD LEAVI OZZZI2
RDU:AUS:H:1,RDU,AUS,H,1,,,,,,SHPRD4 SHPRD BURGG THRSR GARTS LCH WEEED WLEEE7
RDU:BDL:H:1,RDU,BDL,H,1,,,1100-1559,,,BEXGO5 BOUSY GEARS BBOBO Q22 RBV Q419 DPK DPK3
RDU:BDL:H:2,RDU,BDL,H,2,,,1600-0300,,,HURIC4 FEBEL GUILD JAMIE Q481 DPK DPK3
RDU:BED:H:1,RDU,BED,H,1,,RNAV 1 - DME/DME/IRU OR GPS,,,,HURIC4 FEBEL GUILD JAMIE Q133 JFK DPK DREEM3
RDU:BHM:H:1,RDU,BHM,H,1,,,,,,SHPRD4 SHPRD DEBIE IPTAY CHOPZ THRSR KIOSK
RDU:BNA:H:1,RDU,BNA,H,1,,JETS - RNAV1 DME/DME/IRU OR GPS,,,,SHPRD4 SHPRD EDDDY SWFFT3
RDU:BOS:H:2,RDU,BOS,H,2,,,1600-0300,,,HURIC4 FEBEL GUILD JAMIE Q133 JFK ROBUC3
RDU:BOS:H:3,RDU,BOS,H,3,,,1100-1559,,,BEXGO5 BOUSY GEARS BBOBO Q22 RBV Q419 JFK ROBUC3
RDU:BUF:H:1,RDU,BUF,H,1,,,1100-0300,,,OXFRD5 CARML BBDOL STPBY AML Q221 DLMAR BENEE
RDU:BWI:H:1,RDU,BWI,H,1,,JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED,,,,BEXGO5 BOUSY THHMP RAVNN9
