airwayId,airwayLocation,pointSeq,currentSegValue,currentSegType,nextRowPointSeq,nextRowSegValue,nextSegRaw,nextSegMatchesNextRow,magCourse,oppMagCourse,magCourseDistance,gapFlag,signalGapFlag,dogleg,isTerminalPoint,segmentAttributePresent,sourceRowNumber
V39,C,270,FLOAT,RP   ,280,ETX,ETX,true,54.02,234.42,12.89,N,N,N,false,true,15152
V39,C,280,ETX,VOR/DME,290,ELIOT,ELIOT,true,69.42,252.17,29.01,N,N,N,false,true,15153
V39,C,290,ELIOT,RP   ,300,SAX,SAX,true,69.42,252.17,30.78,N,N,N,false,true,15154
V39,C,300,SAX,VORTAC,310,WANVA,WANVA,true,84.3,265.93,12.61,N,N,N,false,true,15155
V39,C,310,WANVA,RP   ,320,BREZY,BREZY,true,84.3,265.93,6.48,N,N,N,false,true,15156
V39,C,320,BREZY,RP   ,330,VOLLU,VOLLU,true,84.3,265.93,7.1,N,N,N,false,true,15157
V39,C,330,VOLLU,RP   ,340,MICAL,MICAL,true,84.3,265.93,6.34,N,N,N,false,true,15158
V39,C,340,MICAL,RP   ,350,CMK,CMK,true,84.3,265.93,12.67,N,N,N,false,true,15159
V39,C,350,CMK,VOR/DME,360,GREKI,GREKI,true,57.1,237.3,17.01,N,N,N,false,true,15160
V39,C,360,GREKI,RP   ,370,SOARS,SOARS,true,57.1,237.3,2.7,N,N,N,false,true,15161
V39,C,370,SOARS,RP   ,380,MOONI,MOONI,true,354.42,175.31,7.53,N,N,Y,false,true,15162
V39,C,380,MOONI,RP   ,390,STUBY,STUBY,true,354.42,175.31,17.03,N,N,N,false,true,15163
V39,C,390,STUBY,RP   ,400,SASHA,SASHA,true,55.87,236.19,18.93,N,N,Y,false,true,15164
V39,C,400,SASHA,RP   ,410,MOLDS,MOLDS,true,55.87,236.19,6.21,N,N,N,false,true,15165
V39,C,410,MOLDS,RP   ,420,CTR,CTR,true,55.87,236.19,6.8,N,N,N,false,true,15166
V39,C,420,CTR,VOR/DME,430,AUG,AUG,true,,,,Y,N,N,false,true,15167
V39,C,430,AUG,VOR/DME,440,LIPVE,LIPVE,true,53.23,236.14,26,N,N,N,false,true,15168
V39,C,440,LIPVE,RP   ,450,RINTH,RINTH,true,53.23,236.14,25.48,N,N,N,false,true,15169
V39,C,450,RINTH,RP   ,460,MLT,MLT,true,53.23,236.14,42.1,N,N,N,false,true,15170
V39,C,460,MLT,VOR/DME,470,CROIX,CROIX,true,33.68,214.98,43.4,N,N,N,false,true,15171
V39,C,470,CROIX,RP   ,480,PQI,PQI,true,33.68,214.98,30,N,N,N,false,true,15172
V39,C,480,PQI,VOR/DME,490,GRINS,GRINS,true,18.64,198.61,30.93,N,N,N,false,true,15173
V39,C,490,GRINS,RP   ,500,U.S. CANADIAN BORDER-2,U.S. CANADIAN BORDER-2,true,,,,N,N,N,false,true,15174
V39,C,500,U.S. CANADIAN BORDER-2,,,,,,,,,N,N,N,true,true,15175
V391,C,10,RSK,VORTAC,20,PLATA,PLATA,true,316.1,135.82,16.78,N,N,N,false,true,15176
V391,C,20,PLATA,RP   ,30,CEZ,CEZ,true,316.1,135.82,27.63,N,N,N,false,true,15177
V391,C,30,CEZ,VOR/DME,40,YURVE,YURVE,true,311.05,130.82,15,N,N,N,false,true,15178
V391,C,40,YURVE,RP   ,50,DVC,DVC,true,311.05,130.82,15.67,N,N,N,false,true,15179
V391,C,50,DVC,VORTAC,60,PAROX,PAROX,true,350.94,170.03,40.59,N,N,N,false,true,15180
V391,C,60,PAROX,RP   ,70,JNC,JNC,true,350.94,170.03,34.67,N,N,N,false,true,15181
V391,C,70,JNC,VOR/DME,80,MACKS,MACKS,true,322.92,142.47,19.07,N,N,N,false,true,15182
V391,C,80,MACKS,RP   ,90,ELIZZ,ELIZZ,true,322.92,142.47,33.88,N,N,N,false,true,15183
V391,C,90,ELIZZ,RP   ,100,ZIKOS,ZIKOS,true,322.92,142.47,5.55,N,N,N,false,true,15184
V391,C,100,ZIKOS,RP   ,110,BONGO,BONGO,true,322.92,142.47,10.54,N,N,N,false,true,15185
V391,C,110,BONGO,RP   ,120,ENSEN,ENSEN,true,322.92,142.47,6.75,N,N,N,false,true,15186
V391,C,120,ENSEN,RP   ,130,VEL,VEL,true,322.92,142.47,9.7,N,N,N,false,true,15187
V391,C,130,VEL,VOR/DME,140,OCS,OCS,true,1.49,183.8,75.82,N,N,N,false,true,15188
V391,C,140,OCS,VOR/DME,,,,,,,,N,N,N,true,true,15189
V392,C,10,OAK,VOR/DME,20,SALAD,SALAD,true,60.01,240.3,12.86,N,N,N,false,true,15190
V392,C,20,SALAD,RP   ,30,ALTAM,ALTAM,true,60.01,240.3,10.39,N,N,N,false,true,15191
V392,C,30,ALTAM,RP   ,40,OAKEY,OAKEY,true,356.68,176.8,15.08,N,N,Y,false,true,15192
V392,C,40,OAKEY,RP   ,50,VISTO,VISTO,true,356.68,176.8,8.48,N,N,N,false,true,15193
V392,C,50,VISTO,RP   ,60,SAC,SAC,true,356.68,176.8,15.41,N,N,N,false,true,15194
V392,C,60,SAC,VORTAC,70,ROZZY,ROZZY,true,21,201.57,22.96,N,N,N,false,true,15195
V392,C,70,ROZZY,RP   ,80,HAGAN,HAGAN,true,21,201.57,10.91,N,N,N,false,true,15196
V392,C,80,HAGAN,RP   ,90,AUDIO,AUDIO,true,21,201.57,4.42,N,N,N,false,true,15197
V392,C,90,AUDIO,RP   ,100,CONYO,CONYO,true,21,201.57,21.71,N,N,N,false,true,15198
V392,C,100,CONYO,RP   ,110,SIGNA,SIGNA,true,21,201.57,8.99,N,N,N,false,true,15199
V392,C,110,SIGNA,RP   ,120,TRUCK,TRUCK,true,60.1,240.73,22.86,N,N,Y,false,true,15200
V392,C,120,TRUCK,RP   ,130,VERDI,VERDI,true,60.1,240.73,11.7,N,N,N,false,true,15201
V392,C,130,VERDI,RP   ,140,FMG,FMG,true,60.1,240.73,12.45,N,N,N,false,true,15202
V392,C,140,FMG,VORTAC,,,,,,,,N,N,N,true,true,15203
V393,C,10,TUS,VORTAC,20,OLS,OLS,true,163.25,346.28,40.87,N,N,N,false,true,15204
V393,C,20,OLS,VOR/DME,30,AKACU,AKACU,true,175.32,355.31,4.17,N,N,N,false,true,15205
V393,C,30,AKACU,RP   ,40,CFSMG,CFSMG,true,175.32,355.31,0.74,N,N,N,false,true,15206
V393,C,40,CFSMG,CN   ,50,U.S. MEXICAN BORDER-1,U.S. MEXICAN BORDER-1,true,,,,N,N,N,false,true,15207
V393,C,50,U.S. MEXICAN BORDER-1,,,,,,,,,N,N,N,true,true,15208
V394,C,10,SLI,VORTAC,20,AHEIM,AHEIM,true,57.71,237.79,7.48,N,N,N,false,true,15209
V394,C,20,AHEIM,RP   ,30,POWUP,POWUP,true,6.93,187,8.04,N,N,Y,false,true,15210
V394,C,30,POWUP,RP   ,40,DOWDD,DOWDD,true,6.93,187,2.62,N,N,N,false,true,15211
V394,C,40,DOWDD,RP   ,50,ADAMM,ADAMM,true,6.93,187,2.04,N,N,N,false,true,15212
V394,C,50,ADAMM,RP   ,60,POM,POM,true,6.93,187,3.96,N,N,N,false,true,15213
V394,C,60,POM,VORTAC,70,CALBE,CALBE,true,33.2,213.88,3.92,N,N,N,false,true,15214
V394,C,70,CALBE,RP   ,80,MEANT,MEANT,true,33.2,213.88,6.14,N,N,N,false,true,15215
V394,C,80,MEANT,RP   ,90,GARDY,GARDY,true,33.2,213.88,5.91,N,N,N,false,true,15216
V394,C,90,GARDY,RP   ,100,HESPE,HESPE,true,33.2,213.88,7.69,N,N,N,false,true,15217
V394,C,100,HESPE,RP   ,110,APLES,APLES,true,33.2,213.88,18.73,N,N,N,false,true,15218
V394,C,110,APLES,RP   ,120,BASAL,BASAL,true,33.2,213.88,18.97,N,N,N,false,true,15219
V394,C,120,BASAL,RP   ,130,DAG,DAG,true,33.2,213.88,18.62,N,N,N,false,true,15220
V394,C,130,DAG,VORTAC,140,DISBE,DISBE,true,30.65,211.48,13.52,N,N,N,false,true,15221
V394,C,140,DISBE,RP   ,150,CHRLT,CHRLT,true,30.65,211.48,2.48,N,N,N,false,true,15222
V394,C,150,CHRLT,RP   ,160,CLARR,CLARR,true,30.65,211.48,45.41,N,N,N,false,true,15223
V394,C,160,CLARR,RP   ,170,OASYS,OASYS,true,30.65,211.48,19.8,N,N,N,false,true,15224
V394,C,170,OASYS,RP   ,180,LAS,LAS,true,30.65,211.48,15.25,N,N,N,false,true,15225
V394,C,180,LAS,VORTAC,190,SUVIE,SUVIE,true,30.7,210.22,24.04,N,N,N,false,true,15226
V394,C,190,SUVIE,RP   ,200,MMM,MMM,true,30.7,210.22,35.39,N,N,N,false,true,15227
V394,C,200,MMM,VORTAC,,,,,,,,N,N,N,true,true,15228
V395,C,10,TUS,VORTAC,20,ARVEY,ARVEY,true,176,355.97,24.25,N,N,N,false,true,15229
V395,C,20,ARVEY,RP   ,30,OLS,OLS,true,148.93,329,18.03,N,N,Y,false,true,15230
V395,C,30,OLS,VOR/DME,40,CFWHS,CFWHS,true,189,8.98,5.16,N,N,N,false,true,15231
V395,C,40,CFWHS,CN   ,50,U.S. MEXICAN BORDER-1,U.S. MEXICAN BORDER-1,true,,,,N,N,N,false,true,15232
V395,C,50,U.S. MEXICAN BORDER-1,,,,,,,,,N,N,N,true,true,15233
V398,C,10,RWF,VOR/DME,20,KUKGE,KUKGE,true,102.69,286.45,7,N,N,N,false,true,15234
V398,C,20,KUKGE,RP   ,30,ZELET,ZELET,true,102.69,286.45,9.33,N,N,N,false,true,15235
V398,C,30,ZELET,RP   ,40,ALMAY,ALMAY,true,102.69,286.45,54.59,N,N,N,false,true,15236
V398,C,40,ALMAY,RP   ,50,KASPR,KASPR,true,102.69,286.45,15.67,N,N,N,false,true,15237
V398,C,50,KASPR,RP   ,60,RST,RST,true,102.69,286.45,30.27,N,N,N,false,true,15238
V398,C,60,RST,VOR/DME,,,,,,,,N,N,N,true,true,15239
V399,C,10,VHP,VORTAC,20,ADVAY,ADVAY,true,311,130.67,9.71,N,N,N,false,true,15240
V399,C,20,ADVAY,RP   ,30,JELLS,JELLS,true,311,130.67,8.1,N,N,N,false,true,15241
V399,C,30,JELLS,RP   ,40,JAKKS,JAKKS,true,311,130.67,13.6,N,N,N,false,true,15242
V399,C,40,JAKKS,RP   ,50,BVT,BVT,true,338.3,158.17,25.13,N,N,Y,false,true,15243
V399,C,50,BVT,VORTAC,60,ERNEY,ERNEY,true,312,131.71,13,N,N,N,false,true,15244
V399,C,60,ERNEY,RP   ,70,YIXCI,YIXCI,true,312,131.71,14.36,N,N,N,false,true,15245
V399,C,70,YIXCI,CN   ,80,KENLA,KENLA,true,330.19,150,2.02,N,N,Y,false,true,15246
V399,C,80,KENLA,RP   ,90,EON,EON,true,330.19,150,25.34,N,N,N,false,true,15247
V399,C,90,EON,VORTAC,,,,,,,,N,N,N,true,true,15248
V4,C,10,TOU,VORTAC,20,JAWBN,JAWBN,true,80,261.33,73.44,N,N,N,false,true,15249
V4,C,20,JAWBN,RP   ,30,DIGGN,DIGGN,true,129.68,310.08,5.94,N,N,Y,false,true,15250
V4,C,30,DIGGN,RP   ,40,LOFAL,LOFAL,true,129.68,310.08,6.71,N,N,N,false,true,15251
V4,C,40,LOFAL,RP   ,50,SEA,SEA,true,129.68,310.08,29.17,N,N,N,false,true,15252
V4,C,50,SEA,VORTAC,60,BLAKO,BLAKO,true,104.46,283.82,11.82,N,N,N,false,true,15253
V4,C,60,BLAKO,RP   ,70,HUMPP,HUMPP,true,104.46,283.82,12.68,N,N,N,false,true,15254
V4,C,70,HUMPP,RP   ,80,RADDY,RADDY,true,104.46,283.82,14.51,N,N,N,false,true,15255
V4,C,80,RADDY,RP   ,90,CHINS,CHINS,true,104.46,283.82,28.05,N,N,N,false,true,15256
V4,C,90,CHINS,RP   ,100,CADED,CADED,true,104.46,283.82,8.48,N,N,N,false,true,15257
V4,C,100,CADED,RP   ,110,TITON,TITON,true,104.46,283.82,2.05,N,N,N,false,true,15258
V4,C,110,TITON,RP   ,120,GLEED,GLEED,true,104.46,283.82,8.65,N,N,N,false,true,15259
V4,C,120,GLEED,RP   ,130,YKM,YKM,true,104.46,283.82,6.3,N,N,N,false,true,15260
V4,C,130,YKM,VORTAC,140,SUNED,SUNED,true,108.24,296.33,26.03,N,N,N,false,true,15261
V4,C,140,SUNED,RP   ,150,BRUKK,BRUKK,true,108.24,296.33,9.74,N,N,N,false,true,15262
V4,C,150,BRUKK,RP   ,160,AMPLE,AMPLE,true,108.24,296.33,6.48,N,N,N,false,true,15263
V4,C,160,AMPLE,RP   ,170,LACIB,LACIB,true,108.24,296.33,19.52,N,N,N,false,true,15264
V4,C,170,LACIB,RP   ,180,CORDO,CORDO,true,108.24,296.33,6.77,N,N,N,false,true,15265
V4,C,180,CORDO,RP   ,190,PDT,PDT,true,108.24,296.33,13.23,N,N,N,false,true,15266
V4,C,190,PDT,VORTAC,200,PIANO,PIANO,true,122.65,297.45,17.11,N,N,N,false,true,15267
V4,C,200,PIANO,RP   ,210,HEKPI,HEKPI,true,122.65,297.45,2.9,N,N,N,false,true,15268
V4,C,210,HEKPI,RP   ,220,LACED,LACED,true,122.65,297.45,13.5,N,N,N,false,true,15269
V4,C,220,LACED,RP   ,230,BKE,BKE,true,122.65,297.45,36.83,N,N,N,false,true,15270
V4,C,230,BKE,VOR/DME,240,HOVEL,HOVEL,true,117.36,301.49,39.14,N,N,N,false,true,15271
V4,C,240,HOVEL,RP   ,250,PAYET,PAYET,true,117.36,301.49,24.14,N,N,N,false,true,15272
V4,C,250,PAYET,RP   ,260,EMETT,EMETT,true,117.36,301.49,11.8,N,N,N,false,true,15273
V4,C,260,EMETT,RP   ,270,NICPE,NICPE,true,117.36,301.49,14.4,N,N,N,false,true,15274
V4,C,270,NICPE,RP   ,280,BOI,BOI,true,117.36,301.49,14.61,N,N,N,false,true,15275
V4,C,280,BOI,VORTAC,290,ATETY,ATETY,true,113.07,293.67,15,N,N,N,false,true,15276
V4,C,290,ATETY,RP   ,300,CANEK,CANEK,true,113.07,293.67,7,N,N,N,false,true,15277
V4,C,300,CANEK,RP   ,310,ALKAL,ALKAL,true,113.07,293.67,27.7,N,N,N,false,true,15278
V4,C,310,ALKAL,RP   ,320,GOODE,GOODE,true,93.54,274.54,27.61,N,N,Y,false,true,15279
V4,C,320,GOODE,RP   ,330,JEROT,JEROT,true,93.54,274.54,14.51,N,N,N,false,true,15280
V4,C,330,JEROT,RP   ,340,TFALZ,TFALZ,true,93.54,274.54,10.35,N,N,N,false,true,15281
V4,C,340,TFALZ,RP   ,350,HAZZL,HAZZL,true,93.54,274.54,7.29,N,N,N,false,true,15282
V4,C,350,HAZZL,RP   ,360,BYI,BYI,true,93.54,274.54,9.95,N,N,N,false,true,15283
V4,C,360,BYI,VOR/DME,370,MEDEA,MEDEA,true,91.46,273.41,27.9,N,N,N,false,true,15284
V4,C,370,MEDEA,RP   ,380,MLD,MLD,true,91.46,273.41,39.02,N,N,N,false,true,15285
V4,C,380,MLD,VOR/DME,390,TINRE,TINRE,true,85.21,271.5,14.06,N,N,N,false,true,15286
V4,C,390,TINRE,RP   ,400,FILOB,FILOB,true,85.21,271.5,10,N,N,N,false,true,15287
V4,C,400,FILOB,RP   ,410,HODNI,HODNI,true,85.21,271.5,10,N,N,N,false,true,15288
V4,C,410,HODNI,RP   ,420,GEGME,GEGME,true,85.21,271.5,45.19,N,N,N,false,true,15289
V4,C,420,GEGME,RP   ,430,GRIPS,GRIPS,true,85.21,271.5,28.99,N,N,N,false,true,15290
V4,C,430,GRIPS,RP   ,440,OCS,OCS,true,85.21,271.5,50,N,N,N,false,true,15291
V4,C,440,OCS,VOR/DME,450,ARUTE,ARUTE,true,67.77,246.72,15,N,N,N,false,true,15292
V4,C,450,ARUTE,RP   ,460,CKW,CKW,true,67.77,246.72,50.21,N,N,N,false,true,15293
V4,C,460,CKW,VOR/DME,470,ZOLGA,ZOLGA,true,91.02,273.26,12,N,N,N,false,true,15294
V4,C,470,ZOLGA,RP   ,480,TRUMA,TRUMA,true,91.02,273.26,13,N,N,N,false,true,15295
V4,C,480,TRUMA,RP   ,490,KLASH,KLASH,true,91.02,273.26,14,N,N,N,false,true,15296
V4,C,490,KLASH,RP   ,500,NATTI,NATTI,true,91.02,273.26,12.51,N,N,N,false,true,15297
V4,C,500,NATTI,RP   ,510,LYMPS,LYMPS,true,91.02,273.26,20,N,N,N,false,true,15298
V4,C,510,LYMPS,RP   ,520,LAR,LAR,true,91.02,273.26,16,N,N,N,false,true,15299
V4,C,520,LAR,VOR/DME,530,FLEMS,FLEMS,true,118.89,300.65,28.82,N,N,N,false,true,15300
V4,C,530,FLEMS,RP   ,540,BARGR,BARGR,true,118.89,300.65,10.8,N,N,N,false,true,15301
V4,C,540,BARGR,RP   ,550,WISER,WISER,true,118.89,300.65,11.3,N,N,N,false,true,15302
V4,C,550,WISER,RP   ,560,GLL,GLL,true,118.89,300.65,22.04,N,N,N,false,true,15303
V4,C,560,GLL,VOR/DME,570,HOYTT,HOYTT,true,114.66,296.52,44.48,N,N,N,false,true,15304
V4,C,570,HOYTT,RP   ,580,TXC,TXC,true,114.66,296.52,33.8,N,N,N,false,true,15305
V4,C,580,TXC,VORTAC,590,FLAGG,FLAGG,true,92.27,273.24,37.96,N,N,N,false,true,15306
V4,C,590,FLAGG,RP   ,600,EHVER,EHVER,true,92.27,273.24,12.24,N,N,N,false,true,15307
V4,C,600,EHVER,RP   ,610,GLD,GLD,true,92.27,273.24,22.89,N,N,N,false,true,15308
V4,C,610,GLD,VORTAC,620,DEPAY,DEPAY,true,84,268.93,16,N,N,N,false,true,15309
V4,C,620,DEPAY,RP   ,630,CUGGA,CUGGA,true,84,268.93,22.57,N,N,N,false,true,15310
V4,C,630,CUGGA,RP   ,640,HLC,HLC,true,84,268.93,30.16,N,N,N,false,true,15311
V4,C,640,HLC,VORTAC,650,PUQZE,PUQZE,true,90.51,273.15,57.79,N,N,N,false,true,15312
V4,C,650,PUQZE,RP   ,660,WESAL,WESAL,true,90.51,273.15,48.57,N,N,N,false,true,15313
V4,C,660,WESAL,RP   ,670,SLN,SLN,true,90.51,273.15,16.95,N,N,N,false,true,15314
V4,C,670,SLN,VORTAC,680,ZITIK,ZITIK,true,74.88,258.18,7,N,N,N,false,true,15315
V4,C,680,ZITIK,RP   ,690,VASCO,VASCO,true,74.88,258.18,6.65,N,N,N,false,true,15316
V4,C,690,VASCO,RP   ,700,DIVBE,DIVBE,true,74.88,258.18,16.35,N,N,N,false,true,15317
V4,C,700,DIVBE,RP   ,710,CEKIS,CEKIS,true,74.88,258.18,11,N,N,N,false,true,15318
V4,C,710,CEKIS,RP   ,720,DRAMA,DRAMA,true,74.88,258.18,5.96,N,N,N,false,true,15319
V4,C,720,DRAMA,RP   ,730,ALMAS,ALMAS,true,74.88,258.18,2.29,N,N,N,false,true,15320
V4,C,730,ALMAS,RP   ,740,WEVAL,WEVAL,true,74.88,258.18,7.63,N,N,N,false,true,15321
V4,C,740,WEVAL,RP   ,750,MOPPS,MOPPS,true,74.88,258.18,20.84,N,N,N,false,true,15322
V4,C,750,MOPPS,RP   ,760,ULNAZ,ULNAZ,true,74.88,258.18,5.87,N,N,N,false,true,15323
V4,C,760,ULNAZ,RP   ,770,TOP,TOP,true,74.88,258.18,14.13,N,N,N,false,true,15324
V4,C,770,TOP,VORTAC,780,ROVVO,ROVVO,true,71.54,252.06,12,N,N,N,false,true,15325
V4,C,780,ROVVO,RP   ,790,MCI,MCI,true,71.54,252.06,26.9,N,N,N,false,true,15326
V4,C,790,MCI,VORTAC,800,LYMES,LYMES,true,89.01,269.66,29.18,N,N,N,false,true,15327
V4,C,800,LYMES,RP   ,810,LEXIN,LEXIN,true,89.01,269.66,8.89,N,N,N,false,true,15328
V4,C,810,LEXIN,RP   ,820,YOJCO,YOJCO,true,89.01,269.66,59.07,N,N,N,false,true,15329
V4,C,820,YOJCO,RP   ,830,HLV,HLV,true,89.01,269.66,24.99,N,N,N,false,true,15330
V4,C,830,HLV,VORTAC,840,JAGGI,JAGGI,true,94.62,280.65,8.86,N,N,N,false,true,15331
V4,C,840,JAGGI,RP   ,850,MEMAC,MEMAC,true,94.62,280.65,21.45,N,N,N,false,true,15332
V4,C,850,MEMAC,RP   ,860,CABIT,CABIT,true,94.62,280.65,16.17,N,N,N,false,true,15333
V4,C,860,CABIT,RP   ,870,SADEN,SADEN,true,94.62,280.65,19.67,N,N,N,false,true,15334
V4,C,870,SADEN,RP   ,880,STL,STL,true,94.62,280.65,12.33,N,N,N,false,true,15335
V4,C,880,STL,VORTAC,890,TOY,TOY,true,104.23,281.58,27.43,N,N,N,false,true,15336
V4,C,890,TOY,VORTAC,900,BREEZ,BREEZ,true,113.92,294.39,18.34,N,N,N,false,true,15337
V4,C,900,BREEZ,RP   ,910,ENL,ENL,true,113.92,294.39,22.2,N,N,N,false,true,15338
V4,C,910,ENL,VORTAC,920,ZOLLI,ZOLLI,true,109.6,291.47,14.91,N,N,N,false,true,15339
V4,C,920,ZOLLI,RP   ,930,DAHLL,DAHLL,true,109.6,291.47,17.07,N,N,N,false,true,15340
V4,C,930,DAHLL,RP   ,940,HILTS,HILTS,true,109.6,291.47,11.09,N,N,N,false,true,15341
V4,C,940,HILTS,RP   ,950,PXV,PXV,true,109.6,291.47,29.28,N,N,N,false,true,15342
V4,C,950,PXV,VORTAC,960,LAMBS,LAMBS,true,80.54,263.89,29.23,N,N,N,false,true,15343
V4,C,960,LAMBS,RP   ,970,APALO,APALO,true,80.54,263.89,13.85,N,N,N,false,true,15344
V4,C,970,APALO,RP   ,980,DOWNS,DOWNS,true,80.54,263.89,28.98,N,N,N,false,true,15345
V4,C,980,DOWNS,RP   ,990,ZOGUN,ZOGUN,true,80.54,263.89,6.65,N,N,N,false,true,15346
V4,C,990,ZOGUN,RP   ,1000,NADDI,NADDI,true,80.54,263.89,0.78,N,N,N,false,true,15347
V4,C,1000,NADDI,RP   ,1010,BETHY,BETHY,true,80.54,263.89,6.81,N,N,N,false,true,15348
V4,C,1010,BETHY,RP   ,1020,IIU,IIU,true,80.54,263.89,17.84,N,N,N,false,true,15349
V4,C,1020,IIU,VORTAC,1030,FEDRA,FEDRA,true,97.58,279.26,22.86,N,N,N,false,true,15350
V4,C,1030,FEDRA,RP   ,1040,HYK,HYK,true,97.58,279.26,30.16,N,N,N,false,true,15351
V4,C,1040,HYK,VOR/DME,1050,HVQ,HVQ,true,,,,Y,N,N,false,true,15352
V4,C,1050,HVQ,VOR/DME,1060,CAMMA,CAMMA,true,69.17,254.21,21,N,N,N,false,true,15353
V4,C,1060,CAMMA,RP   ,1070,ITALY,ITALY,true,69.17,254.21,6.48,N,N,N,false,true,15354
V4,C,1070,ITALY,RP   ,1080,FILES,FILES,true,69.17,254.21,29.26,N,N,N,false,true,15355
V4,C,1080,FILES,RP   ,1090,REACH,REACH,true,69.17,254.21,13.66,N,N,N,false,true,15356
V4,C,1090,REACH,RP   ,1100,EKN,EKN,true,69.17,254.21,15.14,N,N,N,false,true,15357
V4,C,1100,EKN,VORTAC,1110,OMIYO,OMIYO,true,76.87,256.57,40.11,N,N,N,false,true,15358
V4,C,1110,OMIYO,RP   ,1120,ESL,ESL,true,76.87,256.57,15,N,N,N,false,true,15359
V4,C,1120,ESL,VOR/DME,1130,SOGBE,SOGBE,true,103,283.55,24.4,N,N,N,false,true,15360
V4,C,1130,SOGBE,RP   ,1140,DRUZZ,DRUZZ,true,103,283.55,5.29,N,N,N,false,true,15361
V4,C,1140,DRUZZ,RP   ,1150,TRIXY,TRIXY,true,103,283.55,11.15,N,N,N,false,true,15362
V4,C,1150,TRIXY,RP   ,1160,HOAGE,HOAGE,true,119.64,300.05,1.72,N,N,Y,false,true,15363
V4,C,1160,HOAGE,RP   ,1170,JASEN,JASEN,true,119.64,300.05,11,N,N,N,false,true,15364
V4,C,1170,JASEN,RP   ,1180,MANNE,MANNE,true,119.64,300.05,9.13,N,N,N,false,true,15365
V4,C,1180,MANNE,RP   ,1190,GILBY,GILBY,true,119.64,300.05,4.94,N,N,N,false,true,15366
V4,C,1190,GILBY,RP   ,1200,AML,AML,true,119.64,300.05,6.18,N,N,N,false,true,15367
V4,C,1200,AML,VOR/DME,,,,,,,,N,N,N,true,true,15368
V4,H,10,HNL,VORTAC,20,GECKO,GECKO,true,240.99,59.97,22.37,N,N,N,false,true,15369
V4,H,20,GECKO,RP   ,30,JUSSS,JUSSS,true,240.99,59.97,52.96,N,N,N,false,true,15370
V4,H,30,JUSSS,RP   ,40,ZUKEY,ZUKEY,true,240.99,59.97,24.69,N,N,N,false,true,15371
V4,H,40,ZUKEY,RP   ,50,BINJO,BINJO,true,240.99,59.97,70.01,N,N,N,false,true,15372
V4,H,50,BINJO,RP   ,,,,,,,,N,N,N,true,true,15373
V401,C,10,RLY,VOR/DME,20,RANKK,RANKK,true,112.06,294.22,10,N,N,N,false,true,15374
V401,C,20,RANKK,RP   ,30,JITIP,JITIP,true,112.06,294.22,21,N,N,N,false,true,15375
V401,C,30,JITIP,RP   ,40,JYMBO,JYMBO,true,112.06,294.22,36.9,N,N,N,false,true,15376
V401,C,40,JYMBO,WP   ,50,DDY,DDY,true,112.06,294.22,22,N,N,N,false,true,15377
V401,C,50,DDY,VOR/DME,,,,,,,,N,N,N,true,true,15378
V402,C,10,TCC,VORTAC,20,MOSER,MOSER,true,89,269.57,49.16,N,N,N,false,true,15379
V402,C,20,MOSER,RP   ,30,PORCU,PORCU,true,65.97,246.5,17.06,N,N,Y,false,true,15380
V402,C,30,PORCU,RP   ,40,SIDER,SIDER,true,65.97,246.5,10,N,N,N,false,true,15381
V402,C,40,SIDER,RP   ,50,PNH,PNH,true,65.97,246.5,20,N,N,N,false,true,15382
V402,C,50,PNH,VORTAC,60,BRISC,BRISC,true,61.5,242.18,61.36,N,N,N,false,true,15383
V402,C,60,BRISC,RP   ,70,EYMUV,EYMUV,true,24.55,204.93,27.64,N,N,Y,false,true,15384
V402,C,70,EYMUV,RP   ,80,MMB,MMB,true,24.55,204.93,27.46,N,N,N,false,true,15385
V402,C,80,MMB,VORTAC,,,,,,,,N,N,N,true,true,15386
V403,C,10,BELAY,RP   ,20,GLOMO,GLOMO,true,50.7,231.18,22.32,N,N,N,false,true,15387
V403,C,20,GLOMO,RP   ,30,SPERY,SPERY,true,50.7,231.18,17.38,N,N,N,false,true,15388
V403,C,30,SPERY,RP   ,40,PTW,PTW,true,50.7,231.18,11.44,N,N,N,false,true,15389
V403,C,40,PTW,VORTAC,50,DIRPE,DIRPE,true,68.77,250.3,30.03,N,N,N,false,true,15390
V403,C,50,DIRPE,RP   ,60,SBJ,SBJ,true,68.77,250.3,13.28,N,N,N,false,true,15391
V403,C,60,SBJ,VOR/DME,,,,,,,,N,N,N,true,true,15392
V404,C,10,CDS,VORTAC,20,SNEED,SNEED,true,110,290.54,55.46,N,N,N,false,true,15393
V404,C,20,SNEED,RP   ,30,ELECT,ELECT,true,71.89,252.3,12.33,N,N,Y,false,true,15394
V404,C,30,ELECT,RP   ,40,SPS,SPS,true,71.89,252.3,24.66,N,N,N,false,true,15395
V404,C,40,SPS,VORTAC,,,,,,,,N,N,N,true,true,15396
V405,C,10,BELAY,RP   ,20,GLOMO,GLOMO,true,50.7,231.18,22.32,N,N,N,false,true,15397
V405,C,20,GLOMO,RP   ,30,SPERY,SPERY,true,50.7,231.18,17.38,N,N,N,false,true,15398
V405,C,30,SPERY,RP   ,40,PTW,PTW,true,50.7,231.18,11.44,N,N,N,false,true,15399
V405,C,40,PTW,VORTAC,50,ZUVIV,ZUVIV,true,59.17,239.52,15.44,N,N,N,false,true,15400
