airwayOccurrenceKey,airwayPathKey,awyId,awyLocation,pointSeq,rawFromPoint,rawFromPointType,rawToPoint,rawNextMeaPoint,resolvedPointKey,resolveStatus,occurrenceRole,sourceCycle,sourceTable,sourceRowId
AWY_OCC:V88:C:110,AIRWAY_PATH:V88:C,V88,C,110,STEME,RP,REBBS,,POINT:FIX:STEME:K3,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18632
AWY_OCC:V88:C:120,AIRWAY_PATH:V88:C,V88,C,120,REBBS,RP,VIH,,POINT:FIX:REBBS:K3,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18633
AWY_OCC:V88:C:130,AIRWAY_PATH:V88:C,V88,C,130,VIH,VOR/DME,STEER,STEER,POINT:NAVAID:VIH:VOR/DME:US:MO:ROLLA/VICHY,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18634
AWY_OCC:V88:C:140,AIRWAY_PATH:V88:C,V88,C,140,STEER,RP,EMKAA,TOY,POINT:FIX:STEER:K3,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18635
AWY_OCC:V88:C:150,AIRWAY_PATH:V88:C,V88,C,150,EMKAA,RP,FEKRO,,POINT:FIX:EMKAA:K3,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18636
AWY_OCC:V88:C:160,AIRWAY_PATH:V88:C,V88,C,160,FEKRO,RP,TOY,,POINT:FIX:FEKRO:K3,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18637
AWY_OCC:V88:C:170,AIRWAY_PATH:V88:C,V88,C,170,TOY,VORTAC,,,POINT:NAVAID:TOY:VORTAC:US:IL:TROY,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,18638
AWY_OCC:V89:C:10,AIRWAY_PATH:V89:C,V89,C,10,GLL,VOR/DME,AIMES,HAMER,POINT:NAVAID:GLL:VOR/DME:US:CO:GILL,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,18639
AWY_OCC:V89:C:20,AIRWAY_PATH:V89:C,V89,C,20,AIMES,RP,PACHE,,POINT:FIX:AIMES:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18640
AWY_OCC:V89:C:30,AIRWAY_PATH:V89:C,V89,C,30,PACHE,RP,HAMER,,POINT:FIX:PACHE:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18641
AWY_OCC:V89:C:40,AIRWAY_PATH:V89:C,V89,C,40,HAMER,RP,CYS,CYS,POINT:FIX:HAMER:K1,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18642
AWY_OCC:V89:C:50,AIRWAY_PATH:V89:C,V89,C,50,CYS,VORTAC,POGTE,LITER,POINT:NAVAID:CYS:VORTAC:US:WY:CHEYENNE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18643
AWY_OCC:V89:C:60,AIRWAY_PATH:V89:C,V89,C,60,POGTE,RP,LITER,,POINT:FIX:POGTE:K1,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18644
AWY_OCC:V89:C:70,AIRWAY_PATH:V89:C,V89,C,70,LITER,RP,WHARF,TST,POINT:FIX:LITER:K1,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18645
AWY_OCC:V89:C:80,AIRWAY_PATH:V89:C,V89,C,80,WHARF,RP,TST,,POINT:FIX:WHARF:K3,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18646
AWY_OCC:V89:C:90,AIRWAY_PATH:V89:C,V89,C,90,TST,VOR/DME,,,POINT:NAVAID:TST:VOR/DME:US:NE:CHADRON,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,18647
AWY_OCC:V9:C:10,AIRWAY_PATH:V9:C,V9,C,10,LEV,VORTAC,PEPSI,SAFES,POINT:NAVAID:LEV:VORTAC:US:LA:GRAND_ISLE,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,18648
AWY_OCC:V9:C:20,AIRWAY_PATH:V9:C,V9,C,20,PEPSI,RP,GOING,,POINT:FIX:PEPSI:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18649
AWY_OCC:V9:C:30,AIRWAY_PATH:V9:C,V9,C,30,GOING,RP,SAFES,,POINT:FIX:GOING:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18650
AWY_OCC:V9:C:40,AIRWAY_PATH:V9:C,V9,C,40,SAFES,RP,RAYOP,WAVEZ,POINT:FIX:SAFES:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18651
AWY_OCC:V9:C:50,AIRWAY_PATH:V9:C,V9,C,50,RAYOP,RP,WAVEZ,,POINT:FIX:RAYOP:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18652
AWY_OCC:V9:C:60,AIRWAY_PATH:V9:C,V9,C,60,WAVEZ,RP,OYSTY,OYSTY,POINT:FIX:WAVEZ:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18653
AWY_OCC:V9:C:70,AIRWAY_PATH:V9:C,V9,C,70,OYSTY,RP,RYTHM,MCB,POINT:FIX:OYSTY:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18654
AWY_OCC:V9:C:80,AIRWAY_PATH:V9:C,V9,C,80,RYTHM,RP,FOILS,,POINT:FIX:RYTHM:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18655
AWY_OCC:V9:C:90,AIRWAY_PATH:V9:C,V9,C,90,FOILS,RP,ZYDCO,,POINT:FIX:FOILS:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18656
AWY_OCC:V9:C:100,AIRWAY_PATH:V9:C,V9,C,100,ZYDCO,RP,MCB,,POINT:FIX:ZYDCO:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18657
AWY_OCC:V9:C:110,AIRWAY_PATH:V9:C,V9,C,110,MCB,VORTAC,CEVDA,ROMAR,POINT:NAVAID:MCB:VORTAC:US:MS:MC_COMB,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18658
AWY_OCC:V9:C:120,AIRWAY_PATH:V9:C,V9,C,120,CEVDA,RP,CIAAA,,POINT:FIX:CEVDA:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18659
AWY_OCC:V9:C:130,AIRWAY_PATH:V9:C,V9,C,130,CIAAA,RP,ROMAR,,POINT:FIX:CIAAA:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18660
AWY_OCC:V9:C:140,AIRWAY_PATH:V9:C,V9,C,140,ROMAR,RP,JOTEK,MHZ,POINT:FIX:ROMAR:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18661
AWY_OCC:V9:C:150,AIRWAY_PATH:V9:C,V9,C,150,JOTEK,RP,MHZ,,POINT:FIX:JOTEK:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18662
AWY_OCC:V9:C:160,AIRWAY_PATH:V9:C,V9,C,160,MHZ,VORTAC,BOOSI,SQS,POINT:NAVAID:MHZ:VORTAC:US:MS:MADISON,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18663
AWY_OCC:V9:C:170,AIRWAY_PATH:V9:C,V9,C,170,BOOSI,RP,YONUD,,POINT:FIX:BOOSI:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18664
AWY_OCC:V9:C:180,AIRWAY_PATH:V9:C,V9,C,180,YONUD,RP,SQS,,POINT:FIX:YONUD:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18665
AWY_OCC:V9:C:190,AIRWAY_PATH:V9:C,V9,C,190,SQS,VORTAC,GUBEC,UJM,POINT:NAVAID:SQS:VORTAC:US:MS:SIDON,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18666
AWY_OCC:V9:C:200,AIRWAY_PATH:V9:C,V9,C,200,GUBEC,RP,TILUC,,POINT:FIX:GUBEC:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18667
AWY_OCC:V9:C:210,AIRWAY_PATH:V9:C,V9,C,210,TILUC,RP,AKAYI,,POINT:FIX:TILUC:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18668
AWY_OCC:V9:C:220,AIRWAY_PATH:V9:C,V9,C,220,AKAYI,RP,PAULH,,POINT:FIX:AKAYI:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18669
AWY_OCC:V9:C:230,AIRWAY_PATH:V9:C,V9,C,230,PAULH,RP,UJM,,POINT:FIX:PAULH:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18670
AWY_OCC:V9:C:240,AIRWAY_PATH:V9:C,V9,C,240,UJM,VOR/DME,HILLE,HILLE,POINT:NAVAID:UJM:VOR/DME:US:AR:HELENA/WEST_HELENA,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18671
AWY_OCC:V9:C:250,AIRWAY_PATH:V9:C,V9,C,250,HILLE,RP,ARG,ARG,POINT:FIX:HILLE:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18672
AWY_OCC:V9:C:260,AIRWAY_PATH:V9:C,V9,C,260,ARG,VORTAC,UMWIX,FAM,POINT:NAVAID:ARG:VORTAC:US:AR:WALNUT_RIDGE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18673
AWY_OCC:V9:C:270,AIRWAY_PATH:V9:C,V9,C,270,UMWIX,RP,LEPER,,POINT:FIX:UMWIX:K4,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18674
AWY_OCC:V9:C:280,AIRWAY_PATH:V9:C,V9,C,280,LEPER,RP,FAM,,POINT:FIX:LEPER:K3,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18675
AWY_OCC:V9:C:290,AIRWAY_PATH:V9:C,V9,C,290,FAM,VORTAC,MOJOB,ARNOL,POINT:NAVAID:FAM:VORTAC:US:MO:FARMINGTON,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18676
AWY_OCC:V9:C:300,AIRWAY_PATH:V9:C,V9,C,300,MOJOB,RP,SLVER,,POINT:FIX:MOJOB:K3,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18677
AWY_OCC:V9:C:310,AIRWAY_PATH:V9:C,V9,C,310,SLVER,RP,GLASS,,POINT:FIX:SLVER:K3,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18678
AWY_OCC:V9:C:320,AIRWAY_PATH:V9:C,V9,C,320,GLASS,RP,ARNOL,,POINT:FIX:GLASS:K3,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18679
AWY_OCC:V9:C:330,AIRWAY_PATH:V9:C,V9,C,330,ARNOL,RP,IMPER,STL,POINT:FIX:ARNOL:K5,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18680
AWY_OCC:V9:C:340,AIRWAY_PATH:V9:C,V9,C,340,IMPER,RP,MERAM,,POINT:FIX:IMPER:K3,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18681
AWY_OCC:V9:C:350,AIRWAY_PATH:V9:C,V9,C,350,MERAM,RP,STL,,POINT:FIX:MERAM:K3,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18682
AWY_OCC:V9:C:360,AIRWAY_PATH:V9:C,V9,C,360,STL,VORTAC,ELDON,SPI,POINT:NAVAID:STL:VORTAC:US:MO:ST_LOUIS,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18683
AWY_OCC:V9:C:370,AIRWAY_PATH:V9:C,V9,C,370,ELDON,RP,FASHE,,POINT:FIX:ELDON:K5,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18684
AWY_OCC:V9:C:380,AIRWAY_PATH:V9:C,V9,C,380,FASHE,RP,LOFTY,,POINT:FIX:FASHE:K5,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18685
AWY_OCC:V9:C:390,AIRWAY_PATH:V9:C,V9,C,390,LOFTY,RP,SPI,,POINT:FIX:LOFTY:K5,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18686
AWY_OCC:V9:C:400,AIRWAY_PATH:V9:C,V9,C,400,SPI,VORTAC,JVL,JVL,POINT:NAVAID:SPI:VORTAC:US:IL:SPRINGFIELD,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18687
AWY_OCC:V9:C:410,AIRWAY_PATH:V9:C,V9,C,410,JVL,VOR/DME,TAVNE,MSN,POINT:NAVAID:JVL:VOR/DME:US:WI:JANESVILLE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18688
AWY_OCC:V9:C:420,AIRWAY_PATH:V9:C,V9,C,420,TAVNE,RP,PASYO,,POINT:FIX:TAVNE:K5,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18689
AWY_OCC:V9:C:430,AIRWAY_PATH:V9:C,V9,C,430,PASYO,RP,GARTT,,POINT:FIX:PASYO:K5,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18690
AWY_OCC:V9:C:440,AIRWAY_PATH:V9:C,V9,C,440,GARTT,RP,MSN,,POINT:FIX:GARTT:K5,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18691
AWY_OCC:V9:C:450,AIRWAY_PATH:V9:C,V9,C,450,MSN,VORTAC,RANDO,OSH,POINT:NAVAID:MSN:VORTAC:US:WI:MADISON,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18692
AWY_OCC:V9:C:460,AIRWAY_PATH:V9:C,V9,C,460,RANDO,RP,DOYAG,,POINT:FIX:RANDO:K5,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18693
AWY_OCC:V9:C:470,AIRWAY_PATH:V9:C,V9,C,470,DOYAG,RP,BADAN,,POINT:FIX:DOYAG:K5,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18694
AWY_OCC:V9:C:480,AIRWAY_PATH:V9:C,V9,C,480,BADAN,RP,OSH,,POINT:FIX:BADAN:K5,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18695
AWY_OCC:V9:C:490,AIRWAY_PATH:V9:C,V9,C,490,OSH,VOR/DME,GRB,GRB,POINT:NAVAID:OSH:VOR/DME:US:WI:OSHKOSH,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18696
AWY_OCC:V9:C:500,AIRWAY_PATH:V9:C,V9,C,500,GRB,VORTAC,,,POINT:NAVAID:GRB:VORTAC:US:WI:GREEN_BAY,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,18697
AWY_OCC:V91:C:10,AIRWAY_PATH:V91:C,V91,C,10,SARDI,RP,CCC,CCC,POINT:FIX:SARDI:K6,resolved_fix,START,2026-05-14,AWY_SEG_ALT,18698
AWY_OCC:V91:C:20,AIRWAY_PATH:V91:C,V91,C,20,CCC,VOR/DME,BELTT,NESSI,POINT:NAVAID:CCC:VOR/DME:US:NY:CALVERTON,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18699
AWY_OCC:V91:C:30,AIRWAY_PATH:V91:C,V91,C,30,BELTT,RP,NESSI,,POINT:FIX:BELTT:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18700
AWY_OCC:V91:C:40,AIRWAY_PATH:V91:C,V91,C,40,NESSI,RP,BDR,BDR,POINT:FIX:NESSI:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18701
AWY_OCC:V91:C:50,AIRWAY_PATH:V91:C,V91,C,50,BDR,VOR/DME,TRUDE,MOONI,POINT:NAVAID:BDR:VOR/DME:US:CT:BRIDGEPORT,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18702
AWY_OCC:V91:C:60,AIRWAY_PATH:V91:C,V91,C,60,TRUDE,RP,SOARS,,POINT:FIX:TRUDE:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18703
AWY_OCC:V91:C:70,AIRWAY_PATH:V91:C,V91,C,70,SOARS,RP,MOONI,,POINT:FIX:SOARS:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18704
AWY_OCC:V91:C:80,AIRWAY_PATH:V91:C,V91,C,80,MOONI,RP,STUBY,BOWAN,POINT:FIX:MOONI:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18705
AWY_OCC:V91:C:90,AIRWAY_PATH:V91:C,V91,C,90,STUBY,RP,BOWAN,,POINT:FIX:STUBY:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18706
AWY_OCC:V91:C:100,AIRWAY_PATH:V91:C,V91,C,100,BOWAN,RP,CIRRU,CIRRU,POINT:FIX:BOWAN:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18707
AWY_OCC:V91:C:110,AIRWAY_PATH:V91:C,V91,C,110,CIRRU,RP,ALB,ALB,POINT:FIX:CIRRU:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18708
AWY_OCC:V91:C:120,AIRWAY_PATH:V91:C,V91,C,120,ALB,VORTAC,,,POINT:NAVAID:ALB:VORTAC:US:NY:ALBANY,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,18709
AWY_OCC:V93:C:10,AIRWAY_PATH:V93:C,V93,C,10,BAL,VORTAC,MEHAN,VINNY,POINT:NAVAID:BAL:VORTAC:US:MD:BALTIMORE,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,18710
AWY_OCC:V93:C:20,AIRWAY_PATH:V93:C,V93,C,20,MEHAN,RP,SKILS,,POINT:FIX:MEHAN:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18711
AWY_OCC:V93:C:30,AIRWAY_PATH:V93:C,V93,C,30,SKILS,RP,TAFFI,,POINT:FIX:SKILS:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18712
AWY_OCC:V93:C:40,AIRWAY_PATH:V93:C,V93,C,40,TAFFI,RP,SHILO,,POINT:FIX:TAFFI:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18713
AWY_OCC:V93:C:50,AIRWAY_PATH:V93:C,V93,C,50,SHILO,RP,VINNY,,POINT:FIX:SHILO:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18714
AWY_OCC:V93:C:60,AIRWAY_PATH:V93:C,V93,C,60,VINNY,RP,ROAST,ROAST,POINT:FIX:VINNY:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18715
AWY_OCC:V93:C:70,AIRWAY_PATH:V93:C,V93,C,70,ROAST,RP,LRP,LRP,POINT:FIX:ROAST:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18716
AWY_OCC:V93:C:80,AIRWAY_PATH:V93:C,V93,C,80,LRP,VOR/DME,DUMMR,HAILS,POINT:NAVAID:LRP:VOR/DME:US:PA:LANCASTER,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18717
AWY_OCC:V93:C:90,AIRWAY_PATH:V93:C,V93,C,90,DUMMR,RP,HAILS,,POINT:FIX:DUMMR:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18718
AWY_OCC:V93:C:100,AIRWAY_PATH:V93:C,V93,C,100,HAILS,RP,SNOWY,SNOWY,POINT:FIX:HAILS:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18719
AWY_OCC:V93:C:110,AIRWAY_PATH:V93:C,V93,C,110,SNOWY,RP,KRAZE,LYTEL,POINT:FIX:SNOWY:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18720
AWY_OCC:V93:C:120,AIRWAY_PATH:V93:C,V93,C,120,KRAZE,RP,LYTEL,,POINT:FIX:KRAZE:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18721
AWY_OCC:V93:C:130,AIRWAY_PATH:V93:C,V93,C,130,LYTEL,RP,LVZ,LVZ,POINT:FIX:LYTEL:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18722
AWY_OCC:V93:C:140,AIRWAY_PATH:V93:C,V93,C,140,LVZ,VORTAC,LAAYK,LAAYK,POINT:NAVAID:LVZ:VORTAC:US:PA:WILKES_BARRE_SCRANTON,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18723
AWY_OCC:V93:C:150,AIRWAY_PATH:V93:C,V93,C,150,LAAYK,RP,HELON,HELON,POINT:FIX:LAAYK:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18724
AWY_OCC:V93:C:160,AIRWAY_PATH:V93:C,V93,C,160,HELON,RP,SPECL,IGN,POINT:FIX:HELON:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18725
AWY_OCC:V93:C:170,AIRWAY_PATH:V93:C,V93,C,170,SPECL,RP,IGN,,POINT:FIX:SPECL:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18726
AWY_OCC:V93:C:180,AIRWAY_PATH:V93:C,V93,C,180,IGN,VOR/DME,PWL,PWL,POINT:NAVAID:IGN:VOR/DME:US:NY:KINGSTON,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18727
AWY_OCC:V93:C:190,AIRWAY_PATH:V93:C,V93,C,190,PWL,VOR/DME,STUBY,CTR,POINT:NAVAID:PWL:VOR/DME:US:NY:POUGHKEEPSIE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18728
AWY_OCC:V93:C:200,AIRWAY_PATH:V93:C,V93,C,200,STUBY,RP,SASHA,,POINT:FIX:STUBY:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18729
AWY_OCC:V93:C:210,AIRWAY_PATH:V93:C,V93,C,210,SASHA,RP,MOLDS,,POINT:FIX:SASHA:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18730
AWY_OCC:V93:C:220,AIRWAY_PATH:V93:C,V93,C,220,MOLDS,RP,CTR,,POINT:FIX:MOLDS:K6,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18731
AWY_OCC:V93:C:230,AIRWAY_PATH:V93:C,V93,C,230,CTR,VOR/DME,,,POINT:NAVAID:CTR:VOR/DME:US:MA:CHESTER,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,18732
AWY_OCC:V94:C:10,AIRWAY_PATH:V94:C,V94,C,10,BLH,VORTAC,JAROZ,VICKO,POINT:NAVAID:BLH:VORTAC:US:CA:BLYTHE,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,18733
AWY_OCC:V94:C:20,AIRWAY_PATH:V94:C,V94,C,20,JAROZ,RP,SODSE,,POINT:FIX:JAROZ:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18734
AWY_OCC:V94:C:30,AIRWAY_PATH:V94:C,V94,C,30,SODSE,RP,VICKO,,POINT:FIX:SODSE:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18735
AWY_OCC:V94:C:40,AIRWAY_PATH:V94:C,V94,C,40,VICKO,RP,SADLL,GBN,POINT:FIX:VICKO:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18736
AWY_OCC:V94:C:50,AIRWAY_PATH:V94:C,V94,C,50,SADLL,RP,GBN,,POINT:FIX:SADLL:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18737
AWY_OCC:V94:C:60,AIRWAY_PATH:V94:C,V94,C,60,GBN,VORTAC,POTER,POTER,POINT:NAVAID:GBN:VORTAC:US:AZ:GILA_BEND,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18738
AWY_OCC:V94:C:70,AIRWAY_PATH:V94:C,V94,C,70,POTER,RP,TFD,TFD,POINT:FIX:POTER:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18739
AWY_OCC:V94:C:80,AIRWAY_PATH:V94:C,V94,C,80,TFD,VORTAC,TOTEC,TOTEC,POINT:NAVAID:TFD:VORTAC:US:AZ:CASA_GRANDE,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18740
AWY_OCC:V94:C:90,AIRWAY_PATH:V94:C,V94,C,90,TOTEC,RP,CROME,CROME,POINT:FIX:TOTEC:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18741
AWY_OCC:V94:C:100,AIRWAY_PATH:V94:C,V94,C,100,CROME,RP,ITEMM,SSO,POINT:FIX:CROME:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18742
AWY_OCC:V94:C:110,AIRWAY_PATH:V94:C,V94,C,110,ITEMM,RP,DEPHE,,POINT:FIX:ITEMM:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18743
AWY_OCC:V94:C:120,AIRWAY_PATH:V94:C,V94,C,120,DEPHE,RP,SSO,,POINT:FIX:DEPHE:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18744
AWY_OCC:V94:C:130,AIRWAY_PATH:V94:C,V94,C,130,SSO,VORTAC,KUNRE,DMN,POINT:NAVAID:SSO:VORTAC:US:AZ:SAN_SIMON,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18745
AWY_OCC:V94:C:140,AIRWAY_PATH:V94:C,V94,C,140,KUNRE,RP,FAAST,,POINT:FIX:KUNRE:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18746
AWY_OCC:V94:C:150,AIRWAY_PATH:V94:C,V94,C,150,FAAST,RP,DMN,,POINT:FIX:FAAST:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18747
AWY_OCC:V94:C:160,AIRWAY_PATH:V94:C,V94,C,160,DMN,VORTAC,AXARY,MOLLY,POINT:NAVAID:DMN:VORTAC:US:NM:DEMING,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18748
AWY_OCC:V94:C:170,AIRWAY_PATH:V94:C,V94,C,170,AXARY,RP,SEMRE,,POINT:FIX:AXARY:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18749
AWY_OCC:V94:C:180,AIRWAY_PATH:V94:C,V94,C,180,SEMRE,RP,ZAXOX,,POINT:FIX:SEMRE:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18750
AWY_OCC:V94:C:190,AIRWAY_PATH:V94:C,V94,C,190,ZAXOX,RP,CRATT,,POINT:FIX:ZAXOX:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18751
AWY_OCC:V94:C:200,AIRWAY_PATH:V94:C,V94,C,200,CRATT,RP,COSES,,POINT:FIX:CRATT:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,18752
